"Timestep"	"Time(s)"	"Time(day)"	"Var"	"X"	"Y"	"Z"	"Value"
53	906583	1.049286e+01	"STOTYY"	-0.0111111	-0.0555556	-0.0555556	2.00214e+07
53	906583	1.049286e+01	"STOTZZ"	-0.0111111	-0.0555556	-0.0555556	1.91913e+07
53	906583	1.049286e+01	"STOTYZ"	-0.0111111	-0.0555556	-0.0555556	-669730
53	906583	1.049286e+01	"STOTXZ"	-0.0111111	-0.0555556	-0.0555556	471620
53	906583	1.049286e+01	"STOTXY"	-0.0111111	-0.0555556	-0.0555556	-659409
53	906583	1.049286e+01	"T"	-0.0111111	-0.0555556	-0.0555556	350
53	906583	1.049286e+01	"INITIAL_T"	-0.0111111	-0.0555556	-0.0555556	3.95253e-322
54	1.09809e+06	1.270942e+01	"UX"	0.0555556	0.277778	0.277778	-5.6716e-05
54	1.09809e+06	1.270942e+01	"UY"	0.0555556	0.277778	0.277778	-0.000375691
54	1.09809e+06	1.270942e+01	"UZ"	0.0555556	0.277778	0.277778	-0.000350869
54	1.09809e+06	1.270942e+01	"STOTXX"	0.0555556	0.277778	0.277778	1.89772e+07
54	1.09809e+06	1.270942e+01	"STOTYY"	0.0555556	0.277778	0.277778	1.95434e+07
54	1.09809e+06	1.270942e+01	"STOTZZ"	0.0555556	0.277778	0.277778	1.98468e+07
54	1.09809e+06	1.270942e+01	"STOTYZ"	0.0555556	0.277778	0.277778	871867
54	1.09809e+06	1.270942e+01	"STOTXZ"	0.0555556	0.277778	0.277778	-778990
54	1.09809e+06	1.270942e+01	"STOTXY"	0.0555556	0.277778	0.277778	-269772
54	1.09809e+06	1.270942e+01	"T"	0.0555556	0.277778	0.277778	350
54	1.09809e+06	1.270942e+01	"INITIAL_T"	0.0555556	0.277778	0.277778	5.30132e-321
54	1.09809e+06	1.270942e+01	"UX"	0.0111111	0.0555556	0.0555556	-1.26534e-05
54	1.09809e+06	1.270942e+01	"UY"	0.0111111	0.0555556	0.0555556	-7.67602e-05
54	1.09809e+06	1.270942e+01	"UZ"	0.0111111	0.0555556	0.0555556	-8.55457e-05
54	1.09809e+06	1.270942e+01	"STOTXX"	0.0111111	0.0555556	0.0555556	1.78555e+07
54	1.09809e+06	1.270942e+01	"STOTYY"	0.0111111	0.0555556	0.0555556	1.80767e+07
54	1.09809e+06	1.270942e+01	"STOTZZ"	0.0111111	0.0555556	0.0555556	1.85586e+07
54	1.09809e+06	1.270942e+01	"STOTYZ"	0.0111111	0.0555556	0.0555556	281566
54	1.09809e+06	1.270942e+01	"STOTXZ"	0.0111111	0.0555556	0.0555556	-12562
54	1.09809e+06	1.270942e+01	"STOTXY"	0.0111111	0.0555556	0.0555556	249864
54	1.09809e+06	1.270942e+01	"T"	0.0111111	0.0555556	0.0555556	350
54	1.09809e+06	1.270942e+01	"INITIAL_T"	0.0111111	0.0555556	0.0555556	3.95253e-322
54	1.09809e+06	1.270942e+01	"UX"	0.0333333	0.166667	0.166667	-3.18361e-05
54	1.09809e+06	1.270942e+01	"UY"	0.0333333	0.166667	0.166667	-0.000228048
54	1.09809e+06	1.270942e+01	"UZ"	0.0333333	0.166667	0.166667	-0.000218969
54	1.09809e+06	1.270942e+01	"STOTXX"	0.0333333	0.166667	0.166667	1.78555e+07
54	1.09809e+06	1.270942e+01	"STOTYY"	0.0333333	0.166667	0.166667	1.80767e+07
54	1.09809e+06	1.270942e+01	"STOTZZ"	0.0333333	0.166667	0.166667	1.85586e+07
54	1.09809e+06	1.270942e+01	"STOTYZ"	0.0333333	0.166667	0.166667	281566
54	1.09809e+06	1.270942e+01	"STOTXZ"	0.0333333	0.166667	0.166667	-12562
54	1.09809e+06	1.270942e+01	"STOTXY"	0.0333333	0.166667	0.166667	249864
54	1.09809e+06	1.270942e+01	"T"	0.0333333	0.166667	0.166667	350
54	1.09809e+06	1.270942e+01	"INITIAL_T"	0.0333333	0.166667	0.166667	3.95253e-322
54	1.09809e+06	1.270942e+01	"UX"	-0.0777778	-0.388889	-0.388889	8.24158e-05
54	1.09809e+06	1.270942e+01	"UY"	-0.0777778	-0.388889	-0.388889	0.00053519
54	1.09809e+06	1.270942e+01	"UZ"	-0.0777778	-0.388889	-0.388889	0.000504829
54	1.09809e+06	1.270942e+01	"STOTXX"	-0.0777778	-0.388889	-0.388889	1.88787e+07
54	1.09809e+06	1.270942e+01	"STOTYY"	-0.0777778	-0.388889	-0.388889	1.91125e+07
54	1.09809e+06	1.270942e+01	"STOTZZ"	-0.0777778	-0.388889	-0.388889	1.67082e+07
54	1.09809e+06	1.270942e+01	"STOTYZ"	-0.0777778	-0.388889	-0.388889	-1.70797e+06
54	1.09809e+06	1.270942e+01	"STOTXZ"	-0.0777778	-0.388889	-0.388889	100054
54	1.09809e+06	1.270942e+01	"STOTXY"	-0.0777778	-0.388889	-0.388889	-1.29222e+06
54	1.09809e+06	1.270942e+01	"T"	-0.0777778	-0.388889	-0.388889	350
54	1.09809e+06	1.270942e+01	"INITIAL_T"	-0.0777778	-0.388889	-0.388889	5.53848e-321
54	1.09809e+06	1.270942e+01	"UX"	0.0777778	0.388889	0.388889	-8.6022e-05
54	1.09809e+06	1.270942e+01	"UY"	0.0777778	0.388889	0.388889	-0.000521091
54	1.09809e+06	1.270942e+01	"UZ"	0.0777778	0.388889	0.388889	-0.000483614
54	1.09809e+06	1.270942e+01	"STOTXX"	0.0777778	0.388889	0.388889	2.24577e+07
54	1.09809e+06	1.270942e+01	"STOTYY"	0.0777778	0.388889	0.388889	1.75032e+07
54	1.09809e+06	1.270942e+01	"STOTZZ"	0.0777778	0.388889	0.388889	1.83629e+07
54	1.09809e+06	1.270942e+01	"STOTYZ"	0.0777778	0.388889	0.388889	-919535
54	1.09809e+06	1.270942e+01	"STOTXZ"	0.0777778	0.388889	0.388889	-431788
54	1.09809e+06	1.270942e+01	"STOTXY"	0.0777778	0.388889	0.388889	-109194
54	1.09809e+06	1.270942e+01	"T"	0.0777778	0.388889	0.388889	350
54	1.09809e+06	1.270942e+01	"INITIAL_T"	0.0777778	0.388889	0.388889	3.95253e-322
54	1.09809e+06	1.270942e+01	"UX"	0.1	0.5	0.5	-7.80101e-05
54	1.09809e+06	1.270942e+01	"UY"	0.1	0.5	0.5	-0.000690513
54	1.09809e+06	1.270942e+01	"UZ"	0.1	0.5	0.5	-0.000639987
