,time,point_idx,ten9_comp,Total Stress,S3 Magnitude
98034,39136284.0,85,zx,-10999.41,-7.514427e+07
98035,39136284.0,85,zy,-241654.1,-7.514427e+07
98036,39136284.0,85,zz,-9.523114e+07,-7.514427e+07
98037,39136284.0,86,xx,-7.557148e+07,-7.513185e+07
98038,39136284.0,86,xy,-3047.2908,-7.513185e+07
98039,39136284.0,86,xz,-15974.354,-7.513185e+07
98040,39136284.0,86,yx,-3047.2908,-7.513185e+07
98041,39136284.0,86,yy,-7.513509e+07,-7.513185e+07
98042,39136284.0,86,yz,-254518.02,-7.513185e+07
98043,39136284.0,86,zx,-15974.354,-7.513185e+07
98044,39136284.0,86,zy,-254518.02,-7.513185e+07
98045,39136284.0,86,zz,-9.5244536e+07,-7.513185e+07
98046,39136284.0,87,xx,-7.5590744e+07,-7.51376e+07
98047,39136284.0,87,xy,54.858948,-7.51376e+07
98048,39136284.0,87,xz,-8826.869,-7.51376e+07
98049,39136284.0,87,yx,54.858948,-7.51376e+07
98050,39136284.0,87,yy,-7.514127e+07,-7.51376e+07
98051,39136284.0,87,yz,-271705.7,-7.51376e+07
98052,39136284.0,87,zx,-8826.869,-7.51376e+07
98053,39136284.0,87,zy,-271705.7,-7.51376e+07
98054,39136284.0,87,zz,-9.526001e+07,-7.51376e+07
98055,39136284.0,88,xx,-7.559783e+07,-7.5119336e+07
98056,39136284.0,88,xy,239.23483,-7.5119336e+07
98057,39136284.0,88,xz,-7579.7085,-7.5119336e+07
98058,39136284.0,88,yx,239.23483,-7.5119336e+07
98059,39136284.0,88,yy,-7.512312e+07,-7.5119336e+07
98060,39136284.0,88,yz,-276361.5,-7.5119336e+07
98061,39136284.0,88,zx,-7579.7085,-7.5119336e+07
98062,39136284.0,88,zy,-276361.5,-7.5119336e+07
98063,39136284.0,88,zz,-9.527744e+07,-7.5119336e+07
98064,39136284.0,89,xx,-7.561533e+07,-7.511835e+07
98065,39136284.0,89,xy,726.4445,-7.511835e+07
98066,39136284.0,89,xz,-6708.8447,-7.511835e+07
98067,39136284.0,89,yx,726.4445,-7.511835e+07
98068,39136284.0,89,yy,-7.512245e+07,-7.511835e+07
98069,39136284.0,89,yz,-287621.3,-7.511835e+07
98070,39136284.0,89,zx,-6708.8447,-7.511835e+07
98071,39136284.0,89,zy,-287621.3,-7.511835e+07
98072,39136284.0,89,zz,-9.530964e+07,-7.511835e+07
98073,39136284.0,90,xx,-7.5645736e+07,-7.512237e+07
98074,39136284.0,90,xy,117.71092,-7.512237e+07
98075,39136284.0,90,xz,-5628.564,-7.512237e+07
98076,39136284.0,90,yx,117.71092,-7.512237e+07
98077,39136284.0,90,yy,-7.512672e+07,-7.512237e+07
98078,39136284.0,90,yz,-296712.6,-7.512237e+07
98079,39136284.0,90,zx,-5628.564,-7.512237e+07
98080,39136284.0,90,zy,-296712.6,-7.512237e+07
98081,39136284.0,90,zz,-9.535007e+07,-7.512237e+07
98082,39136284.0,91,xx,-7.567272e+07,-7.511843e+07
98083,39136284.0,91,xy,2014.8749,-7.511843e+07
98084,39136284.0,91,xz,-15572.869,-7.511843e+07
98085,39136284.0,91,yx,2014.8749,-7.511843e+07
98086,39136284.0,91,yy,-7.512295e+07,-7.511843e+07
98087,39136284.0,91,yz,-302217.88,-7.511843e+07
98088,39136284.0,91,zx,-15572.869,-7.511843e+07
98089,39136284.0,91,zy,-302217.88,-7.511843e+07
98090,39136284.0,91,zz,-9.536303e+07,-7.511843e+07
98091,39136284.0,92,xx,-7.5668904e+07,-7.5081736e+07
98092,39136284.0,92,xy,780.0492,-7.5081736e+07
98093,39136284.0,92,xz,-22286.793,-7.5081736e+07
98094,39136284.0,92,yx,780.0492,-7.5081736e+07
98095,39136284.0,92,yy,-7.508669e+07,-7.5081736e+07
98096,39136284.0,92,yz,-316340.97,-7.5081736e+07
98097,39136284.0,92,zx,-22286.793,-7.5081736e+07
98098,39136284.0,92,zy,-316340.97,-7.5081736e+07
98099,39136284.0,92,zz,-9.5304056e+07,-7.5081736e+07
98100,39136284.0,93,xx,-7.56875e+07,-7.507265e+07
98101,39136284.0,93,xy,2089.1455,-7.507265e+07
98102,39136284.0,93,xz,-35139.76,-7.507265e+07
98103,39136284.0,93,yx,2089.1455,-7.507265e+07
98104,39136284.0,93,yy,-7.507824e+07,-7.507265e+07
98105,39136284.0,93,yz,-336049.22,-7.507265e+07
98106,39136284.0,93,zx,-35139.76,-7.507265e+07
98107,39136284.0,93,zy,-336049.22,-7.507265e+07
98108,39136284.0,93,zz,-9.530504e+07,-7.507265e+07
98109,39136284.0,94,xx,-7.5727576e+07,-7.509532e+07
98110,39136284.0,94,xy,677.7823,-7.509532e+07
98111,39136284.0,94,xz,-31282.01,-7.509532e+07
98112,39136284.0,94,yx,677.7823,-7.509532e+07
98113,39136284.0,94,yy,-7.510131e+07,-7.509532e+07
98114,39136284.0,94,yz,-348985.94,-7.509532e+07
98115,39136284.0,94,zx,-31282.01,-7.509532e+07
98116,39136284.0,94,zy,-348985.94,-7.509532e+07
98117,39136284.0,94,zz,-9.5431464e+07,-7.509532e+07
98118,39136284.0,95,xx,-7.571636e+07,-7.507464e+07
98119,39136284.0,95,xy,1310.0956,-7.507464e+07
98120,39136284.0,95,xz,-28428.055,-7.507464e+07
98121,39136284.0,95,yx,1310.0956,-7.507464e+07
98122,39136284.0,95,yy,-7.5080744e+07,-7.507464e+07
98123,39136284.0,95,yz,-352571.66,-7.507464e+07
98124,39136284.0,95,zx,-28428.055,-7.507464e+07
98125,39136284.0,95,zy,-352571.66,-7.507464e+07
98126,39136284.0,95,zz,-9.544911e+07,-7.507464e+07
98127,39136284.0,96,xx,-7.569913e+07,-7.5047544e+07
98128,39136284.0,96,xy,-401.9874,-7.5047544e+07
98129,39136284.0,96,xz,-33463.727,-7.5047544e+07
98130,39136284.0,96,yx,-401.9874,-7.5047544e+07
98131,39136284.0,96,yy,-7.50539e+07,-7.5047544e+07
98132,39136284.0,96,yz,-359882.5,-7.5047544e+07
98133,39136284.0,96,zx,-33463.727,-7.5047544e+07
98134,39136284.0,96,zy,-359882.5,-7.5047544e+07
98135,39136284.0,96,zz,-9.5419384e+07,-7.5047544e+07
98136,39136284.0,97,xx,-7.5699176e+07,-7.502842e+07
98137,39136284.0,97,xy,2330.8574,-7.502842e+07
98138,39136284.0,97,xz,-29489.316,-7.502842e+07
98139,39136284.0,97,yx,2330.8574,-7.502842e+07
98140,39136284.0,97,yy,-7.503556e+07,-7.502842e+07
98141,39136284.0,97,yz,-381514.62,-7.502842e+07
98142,39136284.0,97,zx,-29489.316,-7.502842e+07
98143,39136284.0,97,zy,-381514.62,-7.502842e+07
98144,39136284.0,97,zz,-9.5431944e+07,-7.502842e+07
98145,39136284.0,98,xx,-7.569923e+07,-7.500922e+07
98146,39136284.0,98,xy,5063.702,-7.500922e+07
98147,39136284.0,98,xz,-25514.906,-7.500922e+07
98148,39136284.0,98,yx,5063.702,-7.500922e+07
98149,39136284.0,98,yy,-7.501722e+07,-7.500922e+07
98150,39136284.0,98,yz,-403146.75,-7.500922e+07
98151,39136284.0,98,zx,-25514.906,-7.500922e+07
98152,39136284.0,98,zy,-403146.75,-7.500922e+07
98153,39136284.0,98,zz,-9.54445e+07,-7.500922e+07
98154,39136284.0,99,xx,-7.5688504e+07,-7.4969784e+07
98155,39136284.0,99,xy,-3603.951,-7.4969784e+07
98156,39136284.0,99,xz,2293.706,-7.4969784e+07
98157,39136284.0,99,yx,-3603.951,-7.4969784e+07
98158,39136284.0,99,yy,-7.497712e+07,-7.4969784e+07
98159,39136284.0,99,yz,-386406.16,-7.4969784e+07
98160,39136284.0,99,zx,2293.706,-7.4969784e+07
98161,39136284.0,99,zy,-386406.16,-7.4969784e+07
98162,39136284.0,99,zz,-9.536541e+07,-7.4969784e+07
98163,39136284.0,100,xx,-7.572633e+07,-7.498236e+07
98164,39136284.0,100,xy,-611.86456,-7.498236e+07
98165,39136284.0,100,xz,10353.032,-7.498236e+07
98166,39136284.0,100,yx,-611.86456,-7.498236e+07
98167,39136284.0,100,yy,-7.499094e+07,-7.498236e+07
98168,39136284.0,100,yz,-418854.4,-7.498236e+07
98169,39136284.0,100,zx,10353.032,-7.498236e+07
98170,39136284.0,100,zy,-418854.4,-7.498236e+07
98171,39136284.0,100,zz,-9.542626e+07,-7.498236e+07
98172,39636284.0,0,xx,-7.5678584e+07,-7.56748e+07
98173,39636284.0,0,xy,1.4371696e-10,-7.56748e+07
98174,39636284.0,0,xz,-27530.797,-7.56748e+07
98175,39636284.0,0,yx,1.4371696e-10,-7.56748e+07
98176,39636284.0,0,yy,-7.567485e+07,-7.56748e+07
98177,39636284.0,0,yz,-30631.078,-7.56748e+07
98178,39636284.0,0,zx,-27530.797,-7.56748e+07
98179,39636284.0,0,zy,-30631.078,-7.56748e+07
98180,39636284.0,0,zz,-9.454146e+07,-7.56748e+07
98181,39636284.0,1,xx,-7.584779e+07,-7.584419e+07
98182,39636284.0,1,xy,-16006.408,-7.584419e+07
98183,39636284.0,1,xz,-20851.816,-7.584419e+07
98184,39636284.0,1,yx,-16006.408,-7.584419e+07
98185,39636284.0,1,yy,-7.5916344e+07,-7.584419e+07
98186,39636284.0,1,yz,41058.45,-7.584419e+07
98187,39636284.0,1,zx,-20851.816,-7.584419e+07
98188,39636284.0,1,zy,41058.45,-7.584419e+07
98189,39636284.0,1,zz,-9.4735656e+07,-7.584419e+07
98190,39636284.0,2,xx,-7.558195e+07,-7.557736e+07
98191,39636284.0,2,xy,-28402.047,-7.557736e+07
98192,39636284.0,2,xz,5118.438,-7.557736e+07
98193,39636284.0,2,yx,-28402.047,-7.557736e+07
98194,39636284.0,2,yy,-7.575301e+07,-7.557736e+07
98195,39636284.0,2,yz,93850.93,-7.557736e+07
98196,39636284.0,2,zx,5118.438,-7.557736e+07
98197,39636284.0,2,zy,93850.93,-7.557736e+07
98198,39636284.0,2,zz,-9.452228e+07,-7.557736e+07
98199,39636284.0,3,xx,-7.562487e+07,-7.5622136e+07
98200,39636284.0,3,xy,-18829.426,-7.5622136e+07
98201,39636284.0,3,xz,-28821.115,-7.5622136e+07
98202,39636284.0,3,yx,-18829.426,-7.5622136e+07
98203,39636284.0,3,yy,-7.575813e+07,-7.5622136e+07
98204,39636284.0,3,yz,146890.64,-7.5622136e+07
98205,39636284.0,3,zx,-28821.115,-7.5622136e+07
98206,39636284.0,3,zy,146890.64,-7.5622136e+07
98207,39636284.0,3,zz,-9.446871e+07,-7.5622136e+07
98208,39636284.0,4,xx,-7.5562136e+07,-7.556084e+07
98209,39636284.0,4,xy,-12872.061,-7.556084e+07
98210,39636284.0,4,xz,-21984.57,-7.556084e+07
98211,39636284.0,4,yx,-12872.061,-7.556084e+07
98212,39636284.0,4,yy,-7.569691e+07,-7.556084e+07
98213,39636284.0,4,yz,171767.17,-7.556084e+07
98214,39636284.0,4,zx,-21984.57,-7.556084e+07
98215,39636284.0,4,zy,171767.17,-7.556084e+07
98216,39636284.0,4,zz,-9.4442856e+07,-7.556084e+07
98217,39636284.0,5,xx,-7.5503704e+07,-7.550321e+07
98218,39636284.0,5,xy,-7577.8975,-7.550321e+07
98219,39636284.0,5,xz,-27850.773,-7.550321e+07
98220,39636284.0,5,yx,-7577.8975,-7.550321e+07
98221,39636284.0,5,yy,-7.564196e+07,-7.550321e+07
98222,39636284.0,5,yz,213028.22,-7.550321e+07
98223,39636284.0,5,zx,-27850.773,-7.550321e+07
98224,39636284.0,5,zy,213028.22,-7.550321e+07
98225,39636284.0,5,zz,-9.439435e+07,-7.550321e+07
98226,39636284.0,6,xx,-7.5454344e+07,-7.5454056e+07
98227,39636284.0,6,xy,-5450.962,-7.5454056e+07
98228,39636284.0,6,xz,4832.3774,-7.5454056e+07
98229,39636284.0,6,yx,-5450.962,-7.5454056e+07
98230,39636284.0,6,yy,-7.555819e+07,-7.5454056e+07
98231,39636284.0,6,yz,184381.23,-7.5454056e+07
98232,39636284.0,6,zx,4832.3774,-7.5454056e+07
98233,39636284.0,6,zy,184381.23,-7.5454056e+07
98234,39636284.0,6,zz,-9.430865e+07,-7.5454056e+07
98235,39636284.0,7,xx,-7.535904e+07,-7.535891e+07
98236,39636284.0,7,xy,-3225.0378,-7.535891e+07
98237,39636284.0,7,xz,-12097.932,-7.535891e+07
98238,39636284.0,7,yx,-3225.0378,-7.535891e+07
98239,39636284.0,7,yy,-7.546149e+07,-7.535891e+07
98240,39636284.0,7,yz,239221.78,-7.535891e+07
98241,39636284.0,7,zx,-12097.932,-7.535891e+07
98242,39636284.0,7,zy,239221.78,-7.535891e+07
98243,39636284.0,7,zz,-9.41687e+07,-7.535891e+07
98244,39636284.0,8,xx,-7.53001e+07,-7.5300056e+07
98245,39636284.0,8,xy,-1452.8893,-7.5300056e+07
98246,39636284.0,8,xz,-15239.577,-7.5300056e+07
98247,39636284.0,8,yx,-1452.8893,-7.5300056e+07
98248,39636284.0,8,yy,-7.539582e+07,-7.5300056e+07
98249,39636284.0,8,yz,247241.83,-7.5300056e+07
98250,39636284.0,8,zx,-15239.577,-7.5300056e+07
98251,39636284.0,8,zy,247241.83,-7.5300056e+07
98252,39636284.0,8,zz,-9.409886e+07,-7.5300056e+07
98253,39636284.0,9,xx,-7.526634e+07,-7.526633e+07
98254,39636284.0,9,xy,633.0502,-7.526633e+07
98255,39636284.0,9,xz,-11376.366,-7.526633e+07
98256,39636284.0,9,yx,633.0502,-7.526633e+07
98257,39636284.0,9,yy,-7.535117e+07,-7.526633e+07
98258,39636284.0,9,yz,278819.84,-7.526633e+07
98259,39636284.0,9,zx,-11376.366,-7.526633e+07
98260,39636284.0,9,zy,278819.84,-7.526633e+07
98261,39636284.0,9,zz,-9.408522e+07,-7.526633e+07
98262,39636284.0,10,xx,-7.524022e+07,-7.52402e+07
98263,39636284.0,10,xy,-244.36499,-7.52402e+07
98264,39636284.0,10,xz,-21184.037,-7.52402e+07
98265,39636284.0,10,yx,-244.36499,-7.52402e+07
98266,39636284.0,10,yy,-7.529739e+07,-7.52402e+07
98267,39636284.0,10,yz,227175.19,-7.52402e+07
98268,39636284.0,10,zx,-21184.037,-7.52402e+07
98269,39636284.0,10,zy,227175.19,-7.52402e+07
98270,39636284.0,10,zz,-9.410672e+07,-7.52402e+07
98271,39636284.0,11,xx,-7.528508e+07,-7.5285064e+07
98272,39636284.0,11,xy,-780.3766,-7.5285064e+07
98273,39636284.0,11,xz,-10891.492,-7.5285064e+07
98274,39636284.0,11,yx,-780.3766,-7.5285064e+07
98275,39636284.0,11,yy,-7.534313e+07,-7.5285064e+07
98276,39636284.0,11,yz,247265.2,-7.5285064e+07
98277,39636284.0,11,zx,-10891.492,-7.5285064e+07
98278,39636284.0,11,zy,247265.2,-7.5285064e+07
98279,39636284.0,11,zz,-9.425212e+07,-7.5285064e+07
98280,39636284.0,12,xx,-7.533613e+07,-7.53361e+07
98281,39636284.0,12,xy,-1316.3882,-7.53361e+07
98282,39636284.0,12,xz,-598.94794,-7.53361e+07
98283,39636284.0,12,yx,-1316.3882,-7.53361e+07
98284,39636284.0,12,yy,-7.539505e+07,-7.53361e+07
98285,39636284.0,12,yz,267355.22,-7.53361e+07
98286,39636284.0,12,zx,-598.94794,-7.53361e+07
98287,39636284.0,12,zy,267355.22,-7.53361e+07
98288,39636284.0,12,zz,-9.4403704e+07,-7.53361e+07
98289,39636284.0,13,xx,-7.5354936e+07,-7.5354936e+07
98290,39636284.0,13,xy,-5.3745303,-7.5354936e+07
98291,39636284.0,13,xz,-4790.053,-7.5354936e+07
98292,39636284.0,13,yx,-5.3745303,-7.5354936e+07
98293,39636284.0,13,yy,-7.5391336e+07,-7.5354936e+07
98294,39636284.0,13,yz,269017.03,-7.5354936e+07
98295,39636284.0,13,zx,-4790.053,-7.5354936e+07
98296,39636284.0,13,zy,269017.03,-7.5354936e+07
98297,39636284.0,13,zz,-9.446436e+07,-7.5354936e+07
98298,39636284.0,14,xx,-7.533831e+07,-7.533831e+07
98299,39636284.0,14,xy,256.54233,-7.533831e+07
98300,39636284.0,14,xz,-6182.936,-7.533831e+07
98301,39636284.0,14,yx,256.54233,-7.533831e+07
98302,39636284.0,14,yy,-7.5368664e+07,-7.533831e+07
98303,39636284.0,14,yz,262855.47,-7.533831e+07
98304,39636284.0,14,zx,-6182.936,-7.533831e+07
98305,39636284.0,14,zy,262855.47,-7.533831e+07
98306,39636284.0,14,zz,-9.447891e+07,-7.533831e+07
98307,39636284.0,15,xx,-7.532543e+07,-7.532542e+07
98308,39636284.0,15,xy,518.45917,-7.532542e+07
98309,39636284.0,15,xz,-7575.819,-7.532542e+07
98310,39636284.0,15,yx,518.45917,-7.532542e+07
98311,39636284.0,15,yy,-7.534973e+07,-7.532542e+07
98312,39636284.0,15,yz,256693.94,-7.532542e+07
98313,39636284.0,15,zx,-7575.819,-7.532542e+07
98314,39636284.0,15,zy,256693.94,-7.532542e+07
98315,39636284.0,15,zz,-9.449721e+07,-7.532542e+07
98316,39636284.0,16,xx,-7.531704e+07,-7.531701e+07
98317,39636284.0,16,xy,780.37604,-7.531701e+07
98318,39636284.0,16,xz,-8968.701,-7.531701e+07
98319,39636284.0,16,yx,780.37604,-7.531701e+07
98320,39636284.0,16,yy,-7.53353e+07,-7.531701e+07
98321,39636284.0,16,yz,250532.39,-7.531701e+07
98322,39636284.0,16,zx,-8968.701,-7.531701e+07
98323,39636284.0,16,zy,250532.39,-7.531701e+07
98324,39636284.0,16,zz,-9.451999e+07,-7.531701e+07
98325,39636284.0,17,xx,-7.527684e+07,-7.527665e+07
98326,39636284.0,17,xy,2036.8153,-7.527665e+07
98327,39636284.0,17,xz,-16329.554,-7.527665e+07
98328,39636284.0,17,yx,2036.8153,-7.527665e+07
98329,39636284.0,17,yy,-7.529852e+07,-7.527665e+07
98330,39636284.0,17,yz,250325.25,-7.527665e+07
98331,39636284.0,17,zx,-16329.554,-7.527665e+07
98332,39636284.0,17,zy,250325.25,-7.527665e+07
98333,39636284.0,17,zz,-9.446143e+07,-7.527665e+07
98334,39636284.0,18,xx,-7.522923e+07,-7.5229096e+07
98335,39636284.0,18,xy,-823.81525,-7.5229096e+07
98336,39636284.0,18,xz,-23537.21,-7.5229096e+07
98337,39636284.0,18,yx,-823.81525,-7.5229096e+07
98338,39636284.0,18,yy,-7.52444e+07,-7.5229096e+07
98339,39636284.0,18,yz,244283.72,-7.5229096e+07
98340,39636284.0,18,zx,-23537.21,-7.5229096e+07
98341,39636284.0,18,zy,244283.72,-7.5229096e+07
98342,39636284.0,18,zz,-9.440233e+07,-7.5229096e+07
98343,39636284.0,19,xx,-7.5181624e+07,-7.5179464e+07
98344,39636284.0,19,xy,-3684.4458,-7.5179464e+07
98345,39636284.0,19,xz,-30744.87,-7.5179464e+07
98346,39636284.0,19,yx,-3684.4458,-7.5179464e+07
98347,39636284.0,19,yy,-7.519027e+07,-7.5179464e+07
98348,39636284.0,19,yz,238242.19,-7.5179464e+07
98349,39636284.0,19,zx,-30744.87,-7.5179464e+07
98350,39636284.0,19,zy,238242.19,-7.5179464e+07
98351,39636284.0,19,zz,-9.434323e+07,-7.5179464e+07
98352,39636284.0,20,xx,-7.516049e+07,-7.515896e+07
98353,39636284.0,20,xy,-5882.1377,-7.515896e+07
98354,39636284.0,20,xz,-37277.2,-7.515896e+07
98355,39636284.0,20,yx,-5882.1377,-7.515896e+07
98356,39636284.0,20,yy,-7.518918e+07,-7.515896e+07
98357,39636284.0,20,yz,227156.28,-7.515896e+07
98358,39636284.0,20,zx,-37277.2,-7.515896e+07
98359,39636284.0,20,zy,227156.28,-7.515896e+07
98360,39636284.0,20,zz,-9.431077e+07,-7.515896e+07
98361,39636284.0,21,xx,-7.51483e+07,-7.514812e+07
98362,39636284.0,21,xy,1509.7727,-7.514812e+07
98363,39636284.0,21,xz,-46327.79,-7.514812e+07
98364,39636284.0,21,yx,1509.7727,-7.514812e+07
98365,39636284.0,21,yy,-7.516404e+07,-7.514812e+07
98366,39636284.0,21,yz,209858.67,-7.514812e+07
98367,39636284.0,21,zx,-46327.79,-7.514812e+07
98368,39636284.0,21,zy,209858.67,-7.514812e+07
98369,39636284.0,21,zz,-9.432987e+07,-7.514812e+07
98370,39636284.0,22,xx,-7.514724e+07,-7.514706e+07
98371,39636284.0,22,xy,1561.9696,-7.514706e+07
98372,39636284.0,22,xz,-47721.56,-7.514706e+07
98373,39636284.0,22,yx,1561.9696,-7.514706e+07
98374,39636284.0,22,yy,-7.51663e+07,-7.514706e+07
98375,39636284.0,22,yz,197536.38,-7.514706e+07
98376,39636284.0,22,zx,-47721.56,-7.514706e+07
98377,39636284.0,22,zy,197536.38,-7.514706e+07
98378,39636284.0,22,zz,-9.435043e+07,-7.514706e+07
98379,39636284.0,23,xx,-7.5133656e+07,-7.5133336e+07
98380,39636284.0,23,xy,-196.67989,-7.5133336e+07
98381,39636284.0,23,xz,-49772.6,-7.5133336e+07
98382,39636284.0,23,yx,-196.67989,-7.5133336e+07
98383,39636284.0,23,yy,-7.513753e+07,-7.5133336e+07
98384,39636284.0,23,yz,188146.66,-7.5133336e+07
98385,39636284.0,23,zx,-49772.6,-7.5133336e+07
98386,39636284.0,23,zy,188146.66,-7.5133336e+07
98387,39636284.0,23,zz,-9.4359496e+07,-7.5133336e+07
98388,39636284.0,24,xx,-7.511839e+07,-7.51164e+07
98389,39636284.0,24,xy,-6446.3926,-7.51164e+07
98390,39636284.0,24,xz,-37021.42,-7.51164e+07
98391,39636284.0,24,yx,-6446.3926,-7.51164e+07
98392,39636284.0,24,yy,-7.514316e+07,-7.51164e+07
98393,39636284.0,24,yz,208682.83,-7.51164e+07
98394,39636284.0,24,zx,-37021.42,-7.51164e+07
98395,39636284.0,24,zy,208682.83,-7.51164e+07
98396,39636284.0,24,zz,-9.430172e+07,-7.51164e+07
98397,39636284.0,25,xx,-7.508605e+07,-7.508566e+07
98398,39636284.0,25,xy,-1202.3921,-7.508566e+07
98399,39636284.0,25,xz,-46640.92,-7.508566e+07
98400,39636284.0,25,yx,-1202.3921,-7.508566e+07
98401,39636284.0,25,yy,-7.5098264e+07,-7.508566e+07
98402,39636284.0,25,yz,198179.47,-7.508566e+07
98403,39636284.0,25,zx,-46640.92,-7.508566e+07
98404,39636284.0,25,zy,198179.47,-7.508566e+07
98405,39636284.0,25,zz,-9.423205e+07,-7.508566e+07
98406,39636284.0,26,xx,-7.5080536e+07,-7.508038e+07
98407,39636284.0,26,xy,-703.4467,-7.508038e+07
98408,39636284.0,26,xz,-32145.531,-7.508038e+07
98409,39636284.0,26,yx,-703.4467,-7.508038e+07
98410,39636284.0,26,yy,-7.508903e+07,-7.508038e+07
98411,39636284.0,26,yz,120908.3,-7.508038e+07
98412,39636284.0,26,zx,-32145.531,-7.508038e+07
98413,39636284.0,26,zy,120908.3,-7.508038e+07
98414,39636284.0,26,zz,-9.4204136e+07,-7.508038e+07
98415,39636284.0,27,xx,-7.5143176e+07,-7.513773e+07
98416,39636284.0,27,xy,676.5016,-7.513773e+07
98417,39636284.0,27,xz,-23120.451,-7.513773e+07
98418,39636284.0,27,yx,676.5016,-7.513773e+07
98419,39636284.0,27,yy,-7.513875e+07,-7.513773e+07
98420,39636284.0,27,yz,136530.88,-7.513773e+07
98421,39636284.0,27,zx,-23120.451,-7.513773e+07
98422,39636284.0,27,zy,136530.88,-7.513773e+07
98423,39636284.0,27,zz,-9.436971e+07,-7.513773e+07
98424,39636284.0,28,xx,-7.523167e+07,-7.5204584e+07
98425,39636284.0,28,xy,2442.8848,-7.5204584e+07
98426,39636284.0,28,xz,2132.331,-7.5204584e+07
98427,39636284.0,28,yx,2442.8848,-7.5204584e+07
98428,39636284.0,28,yy,-7.520561e+07,-7.5204584e+07
98429,39636284.0,28,yz,125066.18,-7.5204584e+07
98430,39636284.0,28,zx,2132.331,-7.5204584e+07
98431,39636284.0,28,zy,125066.18,-7.5204584e+07
98432,39636284.0,28,zz,-9.461797e+07,-7.5204584e+07
98433,39636284.0,29,xx,-7.525713e+07,-7.5242024e+07
98434,39636284.0,29,xy,671.31726,-7.5242024e+07
98435,39636284.0,29,xz,118.767,-7.5242024e+07
98436,39636284.0,29,yx,671.31726,-7.5242024e+07
98437,39636284.0,29,yy,-7.524332e+07,-7.5242024e+07
98438,39636284.0,29,yz,156968.36,-7.5242024e+07
98439,39636284.0,29,zx,118.767,-7.5242024e+07
98440,39636284.0,29,zy,156968.36,-7.5242024e+07
98441,39636284.0,29,zz,-9.466884e+07,-7.5242024e+07
98442,39636284.0,30,xx,-7.523173e+07,-7.522048e+07
98443,39636284.0,30,xy,5643.9175,-7.522048e+07
98444,39636284.0,30,xz,-12989.292,-7.522048e+07
98445,39636284.0,30,yx,5643.9175,-7.522048e+07
98446,39636284.0,30,yy,-7.522438e+07,-7.522048e+07
98447,39636284.0,30,yz,150454.44,-7.522048e+07
98448,39636284.0,30,zx,-12989.292,-7.522048e+07
98449,39636284.0,30,zy,150454.44,-7.522048e+07
98450,39636284.0,30,zz,-9.462046e+07,-7.522048e+07
98451,39636284.0,31,xx,-7.521184e+07,-7.520365e+07
98452,39636284.0,31,xy,8573.329,-7.520365e+07
98453,39636284.0,31,xz,-18059.62,-7.520365e+07
98454,39636284.0,31,yx,8573.329,-7.520365e+07
98455,39636284.0,31,yy,-7.521364e+07,-7.520365e+07
98456,39636284.0,31,yz,158888.03,-7.520365e+07
98457,39636284.0,31,zx,-18059.62,-7.520365e+07
98458,39636284.0,31,zy,158888.03,-7.520365e+07
98459,39636284.0,31,zz,-9.45853e+07,-7.520365e+07
98460,39636284.0,32,xx,-7.518088e+07,-7.516664e+07
98461,39636284.0,32,xy,-1001.7299,-7.516664e+07
98462,39636284.0,32,xz,-23442.08,-7.516664e+07
98463,39636284.0,32,yx,-1001.7299,-7.516664e+07
98464,39636284.0,32,yy,-7.516756e+07,-7.516664e+07
98465,39636284.0,32,yz,126134.05,-7.516664e+07
98466,39636284.0,32,zx,-23442.08,-7.516664e+07
98467,39636284.0,32,zy,126134.05,-7.516664e+07
98468,39636284.0,32,zz,-9.456281e+07,-7.516664e+07
98469,39636284.0,33,xx,-7.518222e+07,-7.516711e+07
98470,39636284.0,33,xy,-4589.279,-7.516711e+07
98471,39636284.0,33,xz,-20422.793,-7.516711e+07
98472,39636284.0,33,yx,-4589.279,-7.516711e+07
98473,39636284.0,33,yy,-7.516928e+07,-7.516711e+07
98474,39636284.0,33,yz,116611.086,-7.516711e+07
98475,39636284.0,33,zx,-20422.793,-7.516711e+07
98476,39636284.0,33,zy,116611.086,-7.516711e+07
98477,39636284.0,33,zz,-9.4558056e+07,-7.516711e+07
98478,39636284.0,34,xx,-7.521223e+07,-7.5211656e+07
98479,39636284.0,34,xy,-1629.5697,-7.5211656e+07
98480,39636284.0,34,xz,-29269.969,-7.5211656e+07
98481,39636284.0,34,yx,-1629.5697,-7.5211656e+07
98482,39636284.0,34,yy,-7.521885e+07,-7.5211656e+07
98483,39636284.0,34,yz,130435.85,-7.5211656e+07
98484,39636284.0,34,zx,-29269.969,-7.5211656e+07
98485,39636284.0,34,zy,130435.85,-7.5211656e+07
98486,39636284.0,34,zz,-9.461403e+07,-7.5211656e+07
98487,39636284.0,35,xx,-7.525702e+07,-7.52201e+07
98488,39636284.0,35,xy,4214.554,-7.52201e+07
98489,39636284.0,35,xz,-54344.414,-7.52201e+07
98490,39636284.0,35,yx,4214.554,-7.52201e+07
98491,39636284.0,35,yy,-7.522103e+07,-7.52201e+07
98492,39636284.0,35,yz,99852.87,-7.52201e+07
98493,39636284.0,35,zx,-54344.414,-7.52201e+07
98494,39636284.0,35,zy,99852.87,-7.52201e+07
98495,39636284.0,35,zz,-9.466725e+07,-7.52201e+07
