time,bname,vname,u
1.707860e+03,ZP,UZ,-3.635091e-04
1.709360e+03,ZP,UZ,-3.624034e-04
1.710870e+03,ZP,UZ,-3.626797e-04
1.712380e+03,ZP,UZ,-3.635091e-04
1.713880e+03,ZP,UZ,-3.626797e-04
1.715390e+03,ZP,UZ,-3.621270e-04
1.716900e+03,ZP,UZ,-3.621270e-04
1.718410e+03,ZP,UZ,-3.621270e-04
1.719920e+03,ZP,UZ,-3.632327e-04
1.721420e+03,ZP,UZ,-3.626797e-04
1.722930e+03,ZP,UZ,-3.621270e-04
1.724440e+03,ZP,UZ,-3.635091e-04
1.725940e+03,ZP,UZ,-3.621270e-04
1.727450e+03,ZP,UZ,-3.632327e-04
1.728960e+03,ZP,UZ,-3.624034e-04
1.730460e+03,ZP,UZ,-3.632327e-04
1.731970e+03,ZP,UZ,-3.621270e-04
1.733480e+03,ZP,UZ,-3.632327e-04
1.734990e+03,ZP,UZ,-3.626797e-04
1.736490e+03,ZP,UZ,-3.629563e-04
1.738000e+03,ZP,UZ,-3.637857e-04
1.739510e+03,ZP,UZ,-3.626797e-04
1.741020e+03,ZP,UZ,-3.637857e-04
1.742520e+03,ZP,UZ,-3.626797e-04
1.744030e+03,ZP,UZ,-3.637857e-04
1.745540e+03,ZP,UZ,-3.632327e-04
1.747040e+03,ZP,UZ,-3.632327e-04
1.748550e+03,ZP,UZ,-3.637857e-04
1.750060e+03,ZP,UZ,-3.626797e-04
1.751560e+03,ZP,UZ,-3.629563e-04
1.753070e+03,ZP,UZ,-3.624034e-04
1.754580e+03,ZP,UZ,-3.640620e-04
1.756090e+03,ZP,UZ,-3.626797e-04
1.757600e+03,ZP,UZ,-3.626797e-04
1.759110e+03,ZP,UZ,-3.632327e-04
1.760610e+03,ZP,UZ,-3.629563e-04
1.762120e+03,ZP,UZ,-3.637857e-04
1.763620e+03,ZP,UZ,-3.629563e-04
1.765130e+03,ZP,UZ,-3.629563e-04
1.766640e+03,ZP,UZ,-3.637857e-04
1.768150e+03,ZP,UZ,-3.624034e-04
1.769650e+03,ZP,UZ,-3.629563e-04
1.771160e+03,ZP,UZ,-3.640620e-04
1.772670e+03,ZP,UZ,-3.629563e-04
1.774180e+03,ZP,UZ,-3.626797e-04
1.775680e+03,ZP,UZ,-3.632327e-04
1.777190e+03,ZP,UZ,-3.635091e-04
1.778700e+03,ZP,UZ,-3.635091e-04
1.780200e+03,ZP,UZ,-3.624034e-04
1.781710e+03,ZP,UZ,-3.632327e-04
1.783220e+03,ZP,UZ,-3.624034e-04
1.784730e+03,ZP,UZ,-3.635091e-04
1.787740e+03,ZP,UZ,-3.629563e-04
1.789250e+03,ZP,UZ,-3.635091e-04
1.790760e+03,ZP,UZ,-3.632327e-04
1.792270e+03,ZP,UZ,-3.629563e-04
1.793780e+03,ZP,UZ,-3.632327e-04
1.795280e+03,ZP,UZ,-3.626797e-04
1.796790e+03,ZP,UZ,-3.643384e-04
1.798300e+03,ZP,UZ,-3.632327e-04
1.799800e+03,ZP,UZ,-3.629563e-04
1.801310e+03,ZP,UZ,-3.635091e-04
1.802820e+03,ZP,UZ,-3.635091e-04
1.804330e+03,ZP,UZ,-3.643384e-04
1.805840e+03,ZP,UZ,-3.632327e-04
1.807340e+03,ZP,UZ,-3.632327e-04
1.808850e+03,ZP,UZ,-3.635091e-04
1.810360e+03,ZP,UZ,-3.629563e-04
1.811870e+03,ZP,UZ,-3.640620e-04
1.813370e+03,ZP,UZ,-3.637857e-04
1.814880e+03,ZP,UZ,-3.632327e-04
1.816390e+03,ZP,UZ,-3.646150e-04
1.817890e+03,ZP,UZ,-3.632327e-04
1.819400e+03,ZP,UZ,-3.635091e-04
1.820910e+03,ZP,UZ,-3.643384e-04
1.822420e+03,ZP,UZ,-3.632327e-04
1.823920e+03,ZP,UZ,-3.643384e-04
1.825430e+03,ZP,UZ,-3.629563e-04
1.826940e+03,ZP,UZ,-3.643384e-04
1.828450e+03,ZP,UZ,-3.635091e-04
1.829960e+03,ZP,UZ,-3.632327e-04
1.831460e+03,ZP,UZ,-3.646150e-04
1.832970e+03,ZP,UZ,-3.640620e-04
1.834480e+03,ZP,UZ,-3.635091e-04
1.835980e+03,ZP,UZ,-3.640620e-04
1.837490e+03,ZP,UZ,-3.640620e-04
1.839000e+03,ZP,UZ,-3.629563e-04
1.840510e+03,ZP,UZ,-3.646150e-04
1.842010e+03,ZP,UZ,-3.632327e-04
1.843520e+03,ZP,UZ,-3.632327e-04
1.845030e+03,ZP,UZ,-3.635091e-04
1.846540e+03,ZP,UZ,-3.632327e-04
1.848050e+03,ZP,UZ,-3.643384e-04
1.849550e+03,ZP,UZ,-3.632327e-04
1.851060e+03,ZP,UZ,-3.640620e-04
1.852570e+03,ZP,UZ,-3.643384e-04
1.854070e+03,ZP,UZ,-3.632327e-04
1.855580e+03,ZP,UZ,-3.632327e-04
1.857090e+03,ZP,UZ,-3.637857e-04
1.858600e+03,ZP,UZ,-3.643384e-04
1.860110e+03,ZP,UZ,-3.646150e-04
1.861610e+03,ZP,UZ,-3.646150e-04
1.864630e+03,ZP,UZ,-3.637857e-04
1.866130e+03,ZP,UZ,-3.662733e-04
1.867640e+03,ZP,UZ,-3.704199e-04
1.869150e+03,ZP,UZ,-3.737371e-04
1.870650e+03,ZP,UZ,-3.798186e-04
1.872160e+03,ZP,UZ,-3.847945e-04
1.873670e+03,ZP,UZ,-3.919817e-04
1.875180e+03,ZP,UZ,-3.950226e-04
1.876690e+03,ZP,UZ,-3.955753e-04
1.878200e+03,ZP,UZ,-3.966812e-04
1.879700e+03,ZP,UZ,-3.988925e-04
1.881210e+03,ZP,UZ,-3.980632e-04
1.882720e+03,ZP,UZ,-3.994455e-04
1.884220e+03,ZP,UZ,-3.997218e-04
1.885730e+03,ZP,UZ,-3.999982e-04
1.887240e+03,ZP,UZ,-4.016568e-04
1.888740e+03,ZP,UZ,-4.013805e-04
1.890250e+03,ZP,UZ,-4.013805e-04
1.891760e+03,ZP,UZ,-4.024861e-04
1.893270e+03,ZP,UZ,-4.019334e-04
1.894780e+03,ZP,UZ,-4.027627e-04
1.896280e+03,ZP,UZ,-4.030391e-04
1.897790e+03,ZP,UZ,-4.030391e-04
1.899300e+03,ZP,UZ,-4.044211e-04
1.900800e+03,ZP,UZ,-4.035918e-04
1.902310e+03,ZP,UZ,-4.038684e-04
1.903820e+03,ZP,UZ,-4.052504e-04
1.905330e+03,ZP,UZ,-4.044211e-04
1.906840e+03,ZP,UZ,-4.049740e-04
1.908340e+03,ZP,UZ,-4.058034e-04
1.909850e+03,ZP,UZ,-4.055270e-04
1.911360e+03,ZP,UZ,-4.052504e-04
1.912870e+03,ZP,UZ,-4.060797e-04
1.914370e+03,ZP,UZ,-4.058034e-04
1.915880e+03,ZP,UZ,-4.055270e-04
1.917390e+03,ZP,UZ,-4.060797e-04
1.918890e+03,ZP,UZ,-4.063563e-04
1.920400e+03,ZP,UZ,-4.058034e-04
1.921910e+03,ZP,UZ,-4.066327e-04
1.923410e+03,ZP,UZ,-4.060797e-04
1.924920e+03,ZP,UZ,-4.066327e-04
1.927940e+03,ZP,UZ,-4.071856e-04
1.929450e+03,ZP,UZ,-4.060797e-04
1.930950e+03,ZP,UZ,-4.069090e-04
1.932460e+03,ZP,UZ,-4.066327e-04
1.933970e+03,ZP,UZ,-4.069090e-04
1.935480e+03,ZP,UZ,-4.071856e-04
1.936990e+03,ZP,UZ,-4.066327e-04
1.938490e+03,ZP,UZ,-4.080149e-04
1.940000e+03,ZP,UZ,-4.069090e-04
1.941510e+03,ZP,UZ,-4.080149e-04
1.943020e+03,ZP,UZ,-4.074620e-04
1.944520e+03,ZP,UZ,-4.085676e-04
1.946030e+03,ZP,UZ,-4.088442e-04
1.947540e+03,ZP,UZ,-4.080149e-04
1.949050e+03,ZP,UZ,-4.077383e-04
1.950550e+03,ZP,UZ,-4.080149e-04
1.952060e+03,ZP,UZ,-4.080149e-04
1.953570e+03,ZP,UZ,-4.080149e-04
1.955070e+03,ZP,UZ,-4.085676e-04
1.956580e+03,ZP,UZ,-4.099499e-04
1.958090e+03,ZP,UZ,-4.091206e-04
1.959600e+03,ZP,UZ,-4.096733e-04
1.961100e+03,ZP,UZ,-4.085676e-04
1.962610e+03,ZP,UZ,-4.093969e-04
1.964120e+03,ZP,UZ,-4.099499e-04
1.965630e+03,ZP,UZ,-4.088442e-04
1.967130e+03,ZP,UZ,-4.099499e-04
1.968640e+03,ZP,UZ,-4.096733e-04
1.970150e+03,ZP,UZ,-4.088442e-04
1.971660e+03,ZP,UZ,-4.093969e-04
1.973160e+03,ZP,UZ,-4.102263e-04
1.974670e+03,ZP,UZ,-4.105026e-04
1.976180e+03,ZP,UZ,-4.096733e-04
1.977690e+03,ZP,UZ,-4.091206e-04
1.979190e+03,ZP,UZ,-4.093969e-04
1.980700e+03,ZP,UZ,-4.096733e-04
1.982210e+03,ZP,UZ,-4.107792e-04
1.983720e+03,ZP,UZ,-4.093969e-04
1.985220e+03,ZP,UZ,-4.093969e-04
1.986730e+03,ZP,UZ,-4.105026e-04
1.988240e+03,ZP,UZ,-4.105026e-04
1.991250e+03,ZP,UZ,-4.099499e-04
1.992760e+03,ZP,UZ,-4.105026e-04
1.994270e+03,ZP,UZ,-4.107792e-04
1.995770e+03,ZP,UZ,-4.099499e-04
1.997280e+03,ZP,UZ,-4.096733e-04
1.998790e+03,ZP,UZ,-4.091206e-04
2.000300e+03,ZP,UZ,-4.096733e-04
2.001800e+03,ZP,UZ,-4.102263e-04
2.003310e+03,ZP,UZ,-4.110556e-04
2.004820e+03,ZP,UZ,-4.107792e-04
2.006330e+03,ZP,UZ,-4.110556e-04
2.007830e+03,ZP,UZ,-4.110556e-04
2.009340e+03,ZP,UZ,-4.105026e-04
2.010850e+03,ZP,UZ,-4.110556e-04
2.012360e+03,ZP,UZ,-4.096733e-04
2.013860e+03,ZP,UZ,-4.096733e-04
2.015370e+03,ZP,UZ,-4.102263e-04
2.016880e+03,ZP,UZ,-4.110556e-04
2.018390e+03,ZP,UZ,-4.110556e-04
2.019900e+03,ZP,UZ,-4.107792e-04
2.021410e+03,ZP,UZ,-4.113319e-04
2.022910e+03,ZP,UZ,-4.102263e-04
2.024420e+03,ZP,UZ,-4.116085e-04
2.025920e+03,ZP,UZ,-4.107792e-04
2.027430e+03,ZP,UZ,-4.105026e-04
2.028940e+03,ZP,UZ,-4.110556e-04
2.030450e+03,ZP,UZ,-4.105026e-04
2.031960e+03,ZP,UZ,-4.105026e-04
2.033460e+03,ZP,UZ,-4.113319e-04
2.034970e+03,ZP,UZ,-4.116085e-04
2.036480e+03,ZP,UZ,-4.105026e-04
2.037990e+03,ZP,UZ,-4.113319e-04
2.039490e+03,ZP,UZ,-4.105026e-04
2.041000e+03,ZP,UZ,-4.105026e-04
2.042510e+03,ZP,UZ,-4.102263e-04
2.044010e+03,ZP,UZ,-4.118849e-04
2.045520e+03,ZP,UZ,-4.107792e-04
2.047030e+03,ZP,UZ,-4.113319e-04
2.048530e+03,ZP,UZ,-4.107792e-04
2.050040e+03,ZP,UZ,-4.118849e-04
2.051550e+03,ZP,UZ,-4.110556e-04
2.053060e+03,ZP,UZ,-4.116085e-04
2.054570e+03,ZP,UZ,-4.116085e-04
2.056070e+03,ZP,UZ,-4.113319e-04
2.059080e+03,ZP,UZ,-4.113319e-04
2.060590e+03,ZP,UZ,-4.113319e-04
2.062100e+03,ZP,UZ,-4.113319e-04
2.063610e+03,ZP,UZ,-4.124378e-04
2.065120e+03,ZP,UZ,-4.121612e-04
2.066620e+03,ZP,UZ,-4.121612e-04
2.068130e+03,ZP,UZ,-4.116085e-04
2.069640e+03,ZP,UZ,-4.118849e-04
2.071150e+03,ZP,UZ,-4.118849e-04
2.072660e+03,ZP,UZ,-4.118849e-04
2.074160e+03,ZP,UZ,-4.121612e-04
2.075670e+03,ZP,UZ,-4.124378e-04
2.077180e+03,ZP,UZ,-4.124378e-04
2.078690e+03,ZP,UZ,-4.129905e-04
2.080190e+03,ZP,UZ,-4.124378e-04
2.081700e+03,ZP,UZ,-4.124378e-04
2.083210e+03,ZP,UZ,-4.124378e-04
2.084720e+03,ZP,UZ,-4.118849e-04
2.086220e+03,ZP,UZ,-4.121612e-04
2.087730e+03,ZP,UZ,-4.124378e-04
2.089240e+03,ZP,UZ,-4.127142e-04
2.090750e+03,ZP,UZ,-4.132671e-04
2.093760e+03,ZP,UZ,-4.127142e-04
2.095270e+03,ZP,UZ,-4.121612e-04
2.096780e+03,ZP,UZ,-4.121612e-04
2.098280e+03,ZP,UZ,-4.121612e-04
2.099790e+03,ZP,UZ,-4.124378e-04
2.101300e+03,ZP,UZ,-4.121612e-04
2.102810e+03,ZP,UZ,-4.129905e-04
2.104310e+03,ZP,UZ,-4.129905e-04
2.105820e+03,ZP,UZ,-4.118849e-04
2.107330e+03,ZP,UZ,-4.127142e-04
2.108840e+03,ZP,UZ,-4.118849e-04
2.110340e+03,ZP,UZ,-4.121612e-04
2.111850e+03,ZP,UZ,-4.127142e-04
2.113360e+03,ZP,UZ,-4.121612e-04
2.114870e+03,ZP,UZ,-4.118849e-04
2.116370e+03,ZP,UZ,-4.121612e-04
2.117880e+03,ZP,UZ,-4.118849e-04
2.119390e+03,ZP,UZ,-4.127142e-04
2.120900e+03,ZP,UZ,-4.121612e-04
2.122410e+03,ZP,UZ,-4.124378e-04
2.123920e+03,ZP,UZ,-4.121612e-04
2.125420e+03,ZP,UZ,-4.118849e-04
2.126930e+03,ZP,UZ,-4.116085e-04
2.128440e+03,ZP,UZ,-4.129905e-04
2.129940e+03,ZP,UZ,-4.121612e-04
2.131450e+03,ZP,UZ,-4.132671e-04
2.132960e+03,ZP,UZ,-4.129905e-04
2.134470e+03,ZP,UZ,-4.121612e-04
2.135980e+03,ZP,UZ,-4.124378e-04
2.137480e+03,ZP,UZ,-4.118849e-04
2.138990e+03,ZP,UZ,-4.121612e-04
2.140500e+03,ZP,UZ,-4.124378e-04
2.142010e+03,ZP,UZ,-4.118849e-04
2.143520e+03,ZP,UZ,-4.121612e-04
2.145020e+03,ZP,UZ,-4.118849e-04
2.146530e+03,ZP,UZ,-4.127142e-04
2.148040e+03,ZP,UZ,-4.129905e-04
2.149540e+03,ZP,UZ,-4.124378e-04
2.151050e+03,ZP,UZ,-4.124378e-04
2.152560e+03,ZP,UZ,-4.149258e-04
2.154070e+03,ZP,UZ,-4.140965e-04
2.155580e+03,ZP,UZ,-4.124378e-04
2.157080e+03,ZP,UZ,-4.143728e-04
2.158590e+03,ZP,UZ,-4.163078e-04
2.160100e+03,ZP,UZ,-4.190721e-04
2.161610e+03,ZP,UZ,-4.240479e-04
2.163110e+03,ZP,UZ,-4.323410e-04
2.164620e+03,ZP,UZ,-4.395282e-04
2.166130e+03,ZP,UZ,-4.456097e-04
2.167640e+03,ZP,UZ,-4.552848e-04
2.169150e+03,ZP,UZ,-4.566671e-04
2.170650e+03,ZP,UZ,-4.594314e-04
2.172160e+03,ZP,UZ,-4.599841e-04
2.173670e+03,ZP,UZ,-4.605371e-04
2.175180e+03,ZP,UZ,-4.619193e-04
2.178190e+03,ZP,UZ,-4.646836e-04
2.179700e+03,ZP,UZ,-4.644070e-04
2.181210e+03,ZP,UZ,-4.649600e-04
2.182710e+03,ZP,UZ,-4.652363e-04
2.184220e+03,ZP,UZ,-4.655129e-04
2.185730e+03,ZP,UZ,-4.674479e-04
2.187240e+03,ZP,UZ,-4.668949e-04
2.188750e+03,ZP,UZ,-4.680008e-04
2.190250e+03,ZP,UZ,-4.685535e-04
2.191760e+03,ZP,UZ,-4.685535e-04
2.193270e+03,ZP,UZ,-4.680008e-04
2.194780e+03,ZP,UZ,-4.691065e-04
2.196290e+03,ZP,UZ,-4.693829e-04
2.197790e+03,ZP,UZ,-4.691065e-04
2.199300e+03,ZP,UZ,-4.688302e-04
2.200810e+03,ZP,UZ,-4.696595e-04
2.202320e+03,ZP,UZ,-4.704885e-04
2.203820e+03,ZP,UZ,-4.707651e-04
2.205330e+03,ZP,UZ,-4.699358e-04
2.206840e+03,ZP,UZ,-4.713178e-04
2.208350e+03,ZP,UZ,-4.704885e-04
2.209850e+03,ZP,UZ,-4.704885e-04
2.211360e+03,ZP,UZ,-4.710415e-04
2.212870e+03,ZP,UZ,-4.707651e-04
2.214380e+03,ZP,UZ,-4.710415e-04
2.215880e+03,ZP,UZ,-4.718708e-04
2.217390e+03,ZP,UZ,-4.727001e-04
2.218900e+03,ZP,UZ,-4.718708e-04
2.220400e+03,ZP,UZ,-4.729764e-04
2.221910e+03,ZP,UZ,-4.715944e-04
2.223420e+03,ZP,UZ,-4.721471e-04
2.224930e+03,ZP,UZ,-4.732531e-04
2.226440e+03,ZP,UZ,-4.724237e-04
2.227940e+03,ZP,UZ,-4.732531e-04
2.229450e+03,ZP,UZ,-4.735294e-04
2.230960e+03,ZP,UZ,-4.735294e-04
2.232460e+03,ZP,UZ,-4.732531e-04
2.233970e+03,ZP,UZ,-4.729764e-04
2.235480e+03,ZP,UZ,-4.729764e-04
2.236980e+03,ZP,UZ,-4.729764e-04
2.238490e+03,ZP,UZ,-4.729764e-04
2.240000e+03,ZP,UZ,-4.740824e-04
2.241510e+03,ZP,UZ,-4.740824e-04
2.243020e+03,ZP,UZ,-4.743587e-04
2.244520e+03,ZP,UZ,-4.746351e-04
2.246030e+03,ZP,UZ,-4.740824e-04
2.247540e+03,ZP,UZ,-4.749117e-04
2.249050e+03,ZP,UZ,-4.749117e-04
2.250550e+03,ZP,UZ,-4.738058e-04
2.252060e+03,ZP,UZ,-4.740824e-04
2.253570e+03,ZP,UZ,-4.751880e-04
2.255080e+03,ZP,UZ,-4.751880e-04
2.256580e+03,ZP,UZ,-4.743587e-04
2.258090e+03,ZP,UZ,-4.743587e-04
2.259600e+03,ZP,UZ,-4.754644e-04
2.261110e+03,ZP,UZ,-4.746351e-04
2.262620e+03,ZP,UZ,-4.743587e-04
2.264130e+03,ZP,UZ,-4.746351e-04
2.265630e+03,ZP,UZ,-4.743587e-04
2.267140e+03,ZP,UZ,-4.746351e-04
2.268650e+03,ZP,UZ,-4.746351e-04
2.270150e+03,ZP,UZ,-4.749117e-04
2.271660e+03,ZP,UZ,-4.751880e-04
2.273170e+03,ZP,UZ,-4.757410e-04
2.274680e+03,ZP,UZ,-4.749117e-04
2.276180e+03,ZP,UZ,-4.751880e-04
2.277690e+03,ZP,UZ,-4.760173e-04
2.280710e+03,ZP,UZ,-4.757410e-04
2.282220e+03,ZP,UZ,-4.749117e-04
2.283720e+03,ZP,UZ,-4.751880e-04
2.285230e+03,ZP,UZ,-4.751880e-04
2.286740e+03,ZP,UZ,-4.757410e-04
2.288240e+03,ZP,UZ,-4.765700e-04
2.289750e+03,ZP,UZ,-4.765700e-04
2.291260e+03,ZP,UZ,-4.757410e-04
2.292770e+03,ZP,UZ,-4.760173e-04
2.294280e+03,ZP,UZ,-4.768466e-04
2.295780e+03,ZP,UZ,-4.768466e-04
2.297290e+03,ZP,UZ,-4.760173e-04
2.298800e+03,ZP,UZ,-4.754644e-04
2.300310e+03,ZP,UZ,-4.768466e-04
2.301810e+03,ZP,UZ,-4.771230e-04
2.303320e+03,ZP,UZ,-4.757410e-04
2.304830e+03,ZP,UZ,-4.760173e-04
2.306330e+03,ZP,UZ,-4.757410e-04
2.307840e+03,ZP,UZ,-4.765700e-04
2.309350e+03,ZP,UZ,-4.762937e-04
2.310850e+03,ZP,UZ,-4.768466e-04
2.312360e+03,ZP,UZ,-4.768466e-04
2.313870e+03,ZP,UZ,-4.760173e-04
2.315380e+03,ZP,UZ,-4.776760e-04
2.316890e+03,ZP,UZ,-4.782287e-04
2.318390e+03,ZP,UZ,-4.779523e-04
2.319900e+03,ZP,UZ,-4.768466e-04
2.321410e+03,ZP,UZ,-4.771230e-04
2.322920e+03,ZP,UZ,-4.773993e-04
2.324420e+03,ZP,UZ,-4.785053e-04
2.325930e+03,ZP,UZ,-4.773993e-04
2.327440e+03,ZP,UZ,-4.776760e-04
2.328950e+03,ZP,UZ,-4.785053e-04
2.330450e+03,ZP,UZ,-4.773993e-04
2.331960e+03,ZP,UZ,-4.787816e-04
2.333470e+03,ZP,UZ,-4.782287e-04
2.334980e+03,ZP,UZ,-4.776760e-04
2.336490e+03,ZP,UZ,-4.773993e-04
2.337990e+03,ZP,UZ,-4.785053e-04
2.339500e+03,ZP,UZ,-4.782287e-04
2.341010e+03,ZP,UZ,-4.787816e-04
2.342520e+03,ZP,UZ,-4.785053e-04
2.344030e+03,ZP,UZ,-4.776760e-04
2.345540e+03,ZP,UZ,-4.776760e-04
2.347040e+03,ZP,UZ,-4.790580e-04
2.348550e+03,ZP,UZ,-4.776760e-04
2.350060e+03,ZP,UZ,-4.785053e-04
2.351570e+03,ZP,UZ,-4.776760e-04
2.353080e+03,ZP,UZ,-4.782287e-04
2.354580e+03,ZP,UZ,-4.779523e-04
2.356090e+03,ZP,UZ,-4.776760e-04
2.357600e+03,ZP,UZ,-4.782287e-04
2.359110e+03,ZP,UZ,-4.787816e-04
2.360610e+03,ZP,UZ,-4.779523e-04
2.362120e+03,ZP,UZ,-4.782287e-04
2.363630e+03,ZP,UZ,-4.779523e-04
2.365140e+03,ZP,UZ,-4.785053e-04
2.366650e+03,ZP,UZ,-4.779523e-04
2.368150e+03,ZP,UZ,-4.790580e-04
2.369660e+03,ZP,UZ,-4.782287e-04
2.371170e+03,ZP,UZ,-4.790580e-04
2.372670e+03,ZP,UZ,-4.779523e-04
2.374180e+03,ZP,UZ,-4.790580e-04
2.375690e+03,ZP,UZ,-4.779523e-04
2.377200e+03,ZP,UZ,-4.785053e-04
2.378710e+03,ZP,UZ,-4.785053e-04
2.380220e+03,ZP,UZ,-4.785053e-04
2.381720e+03,ZP,UZ,-4.779523e-04
2.383230e+03,ZP,UZ,-4.785053e-04
2.384740e+03,ZP,UZ,-4.779523e-04
2.386250e+03,ZP,UZ,-4.790580e-04
2.387760e+03,ZP,UZ,-4.787816e-04
2.389260e+03,ZP,UZ,-4.785053e-04
2.390770e+03,ZP,UZ,-4.782287e-04
2.392280e+03,ZP,UZ,-4.790580e-04
2.393790e+03,ZP,UZ,-4.793346e-04
2.395290e+03,ZP,UZ,-4.785053e-04
2.396800e+03,ZP,UZ,-4.785053e-04
2.398310e+03,ZP,UZ,-4.796109e-04
2.399810e+03,ZP,UZ,-4.785053e-04
2.401320e+03,ZP,UZ,-4.787816e-04
2.402830e+03,ZP,UZ,-4.793346e-04
2.404340e+03,ZP,UZ,-4.785053e-04
2.405850e+03,ZP,UZ,-4.785053e-04
2.407350e+03,ZP,UZ,-4.796109e-04
2.408860e+03,ZP,UZ,-4.785053e-04
2.410370e+03,ZP,UZ,-4.798873e-04
2.411870e+03,ZP,UZ,-4.785053e-04
2.413380e+03,ZP,UZ,-4.790580e-04
2.414890e+03,ZP,UZ,-4.790580e-04
2.417910e+03,ZP,UZ,-4.798873e-04
2.419420e+03,ZP,UZ,-4.801639e-04
2.420920e+03,ZP,UZ,-4.790580e-04
2.422430e+03,ZP,UZ,-4.793346e-04
2.423940e+03,ZP,UZ,-4.801639e-04
2.425440e+03,ZP,UZ,-4.790580e-04
2.426950e+03,ZP,UZ,-4.798873e-04
2.428460e+03,ZP,UZ,-4.801639e-04
2.429970e+03,ZP,UZ,-4.793346e-04
2.431480e+03,ZP,UZ,-4.796109e-04
2.432980e+03,ZP,UZ,-4.804402e-04
2.434490e+03,ZP,UZ,-4.793346e-04
2.436000e+03,ZP,UZ,-4.801639e-04
2.437510e+03,ZP,UZ,-4.798873e-04
2.439010e+03,ZP,UZ,-4.793346e-04
2.440520e+03,ZP,UZ,-4.796109e-04
2.442030e+03,ZP,UZ,-4.804402e-04
2.443530e+03,ZP,UZ,-4.790580e-04
2.445040e+03,ZP,UZ,-4.796109e-04
2.446550e+03,ZP,UZ,-4.801639e-04
2.448060e+03,ZP,UZ,-4.801639e-04
2.449560e+03,ZP,UZ,-4.790580e-04
2.451070e+03,ZP,UZ,-4.793346e-04
2.452580e+03,ZP,UZ,-4.804402e-04
2.454090e+03,ZP,UZ,-4.793346e-04
2.455600e+03,ZP,UZ,-4.793346e-04
2.457110e+03,ZP,UZ,-4.793346e-04
2.458610e+03,ZP,UZ,-4.798873e-04
2.460120e+03,ZP,UZ,-4.801639e-04
2.461630e+03,ZP,UZ,-4.801639e-04
2.463130e+03,ZP,UZ,-4.801639e-04
2.464640e+03,ZP,UZ,-4.812695e-04
2.466150e+03,ZP,UZ,-4.820989e-04
2.467660e+03,ZP,UZ,-4.787816e-04
2.469170e+03,ZP,UZ,-4.798873e-04
2.470680e+03,ZP,UZ,-4.826516e-04
2.472190e+03,ZP,UZ,-4.851395e-04
2.473690e+03,ZP,UZ,-4.901154e-04
2.475200e+03,ZP,UZ,-4.959205e-04
2.476710e+03,ZP,UZ,-5.033841e-04
2.478220e+03,ZP,UZ,-5.083599e-04
2.479720e+03,ZP,UZ,-5.174823e-04
2.481230e+03,ZP,UZ,-5.271574e-04
2.482740e+03,ZP,UZ,-5.313040e-04
2.484250e+03,ZP,UZ,-5.332390e-04
2.485750e+03,ZP,UZ,-5.351739e-04
2.487260e+03,ZP,UZ,-5.368326e-04
2.488770e+03,ZP,UZ,-5.387675e-04
2.490280e+03,ZP,UZ,-5.395968e-04
2.491790e+03,ZP,UZ,-5.407025e-04
2.493300e+03,ZP,UZ,-5.415318e-04
2.494800e+03,ZP,UZ,-5.423611e-04
2.496310e+03,ZP,UZ,-5.437434e-04
2.497820e+03,ZP,UZ,-5.442961e-04
2.499330e+03,ZP,UZ,-5.445727e-04
2.500830e+03,ZP,UZ,-5.451254e-04
2.502340e+03,ZP,UZ,-5.451254e-04
2.503850e+03,ZP,UZ,-5.454020e-04
2.505360e+03,ZP,UZ,-5.462313e-04
2.506860e+03,ZP,UZ,-5.467840e-04
2.508370e+03,ZP,UZ,-5.476133e-04
2.509880e+03,ZP,UZ,-5.476133e-04
2.511390e+03,ZP,UZ,-5.481663e-04
2.512890e+03,ZP,UZ,-5.478899e-04
2.514400e+03,ZP,UZ,-5.481663e-04
2.515910e+03,ZP,UZ,-5.478899e-04
2.517420e+03,ZP,UZ,-5.481663e-04
2.518920e+03,ZP,UZ,-5.481663e-04
2.520430e+03,ZP,UZ,-5.489956e-04
2.521940e+03,ZP,UZ,-5.498249e-04
2.523450e+03,ZP,UZ,-5.506542e-04
2.524960e+03,ZP,UZ,-5.503776e-04
2.526460e+03,ZP,UZ,-5.498249e-04
2.527970e+03,ZP,UZ,-5.498249e-04
2.529480e+03,ZP,UZ,-5.503776e-04
2.530990e+03,ZP,UZ,-5.506542e-04
2.532490e+03,ZP,UZ,-5.512069e-04
2.534000e+03,ZP,UZ,-5.520362e-04
2.537020e+03,ZP,UZ,-5.517599e-04
2.538530e+03,ZP,UZ,-5.517599e-04
2.540030e+03,ZP,UZ,-5.520362e-04
2.541540e+03,ZP,UZ,-5.520362e-04
2.543050e+03,ZP,UZ,-5.525892e-04
2.544560e+03,ZP,UZ,-5.525892e-04
2.546070e+03,ZP,UZ,-5.528655e-04
2.547570e+03,ZP,UZ,-5.528655e-04
2.549080e+03,ZP,UZ,-5.528655e-04
2.550590e+03,ZP,UZ,-5.525892e-04
2.552100e+03,ZP,UZ,-5.528655e-04
2.553600e+03,ZP,UZ,-5.523128e-04
2.555110e+03,ZP,UZ,-5.520362e-04
2.556620e+03,ZP,UZ,-5.525892e-04
2.558130e+03,ZP,UZ,-5.534185e-04
2.559640e+03,ZP,UZ,-5.528655e-04
2.561140e+03,ZP,UZ,-5.525892e-04
2.562650e+03,ZP,UZ,-5.525892e-04
2.564160e+03,ZP,UZ,-5.528655e-04
