,time,ten9_comp,Total Stress,S3 Magnitude,Pressure,Temperature
675,25136282.0,xx,-7.6175064e+07,-7.6172344e+07,6.998446e+07,308.1106
676,25136282.0,xy,1.0678099e-10,-7.6172344e+07,6.998446e+07,308.1106
677,25136282.0,xz,-31161.568,-7.6172344e+07,6.998446e+07,308.1106
678,25136282.0,yx,1.0678099e-10,-7.6172344e+07,6.998446e+07,308.1106
679,25136282.0,yy,-7.617241e+07,-7.6172344e+07,6.998446e+07,308.1106
680,25136282.0,yz,-35615.863,-7.6172344e+07,6.998446e+07,308.1106
681,25136282.0,zx,-31161.568,-7.6172344e+07,6.998446e+07,308.1106
682,25136282.0,zy,-35615.863,-7.6172344e+07,6.998446e+07,308.1106
683,25136282.0,zz,-9.476816e+07,-7.6172344e+07,6.998446e+07,308.1106
684,25636282.0,xx,-7.6175064e+07,-7.6172344e+07,6.998446e+07,308.1106
685,25636282.0,xy,1.0678099e-10,-7.6172344e+07,6.998446e+07,308.1106
686,25636282.0,xz,-31161.568,-7.6172344e+07,6.998446e+07,308.1106
687,25636282.0,yx,1.0678099e-10,-7.6172344e+07,6.998446e+07,308.1106
688,25636282.0,yy,-7.617241e+07,-7.6172344e+07,6.998446e+07,308.1106
689,25636282.0,yz,-35615.863,-7.6172344e+07,6.998446e+07,308.1106
690,25636282.0,zx,-31161.568,-7.6172344e+07,6.998446e+07,308.1106
691,25636282.0,zy,-35615.863,-7.6172344e+07,6.998446e+07,308.1106
692,25636282.0,zz,-9.476816e+07,-7.6172344e+07,6.998446e+07,308.1106
693,26136282.0,xx,-7.6173736e+07,-7.617087e+07,7.000045e+07,308.11038
694,26136282.0,xy,1.0730934e-10,-7.617087e+07,7.000045e+07,308.11038
695,26136282.0,xz,-30880.459,-7.617087e+07,7.000045e+07,308.11038
696,26136282.0,yx,1.0730934e-10,-7.617087e+07,7.000045e+07,308.11038
697,26136282.0,yy,-7.6170936e+07,-7.617087e+07,7.000045e+07,308.11038
698,26136282.0,yz,-35249.008,-7.617087e+07,7.000045e+07,308.11038
699,26136282.0,zx,-30880.459,-7.617087e+07,7.000045e+07,308.11038
700,26136282.0,zy,-35249.008,-7.617087e+07,7.000045e+07,308.11038
701,26136282.0,zz,-9.476621e+07,-7.617087e+07,7.000045e+07,308.11038
702,26636282.0,xx,-7.6173736e+07,-7.617087e+07,7.000045e+07,308.11038
703,26636282.0,xy,1.0730934e-10,-7.617087e+07,7.000045e+07,308.11038
704,26636282.0,xz,-30880.459,-7.617087e+07,7.000045e+07,308.11038
705,26636282.0,yx,1.0730934e-10,-7.617087e+07,7.000045e+07,308.11038
706,26636282.0,yy,-7.6170936e+07,-7.617087e+07,7.000045e+07,308.11038
707,26636282.0,yz,-35249.008,-7.617087e+07,7.000045e+07,308.11038
708,26636282.0,zx,-30880.459,-7.617087e+07,7.000045e+07,308.11038
709,26636282.0,zy,-35249.008,-7.617087e+07,7.000045e+07,308.11038
710,26636282.0,zz,-9.476621e+07,-7.617087e+07,7.000045e+07,308.11038
711,27136282.0,xx,-7.6172776e+07,-7.616962e+07,7.0016584e+07,308.1102
712,27136282.0,xy,1.078063e-10,-7.616962e+07,7.0016584e+07,308.1102
713,27136282.0,xz,-30608.498,-7.616962e+07,7.0016584e+07,308.1102
714,27136282.0,yx,1.078063e-10,-7.616962e+07,7.0016584e+07,308.1102
715,27136282.0,yy,-7.616968e+07,-7.616962e+07,7.0016584e+07,308.1102
716,27136282.0,yz,-34894.39,-7.616962e+07,7.0016584e+07,308.1102
717,27136282.0,zx,-30608.498,-7.616962e+07,7.0016584e+07,308.1102
718,27136282.0,zy,-34894.39,-7.616962e+07,7.0016584e+07,308.1102
719,27136282.0,zz,-9.476421e+07,-7.616962e+07,7.0016584e+07,308.1102
720,27636282.0,xx,-7.6172776e+07,-7.616962e+07,7.0016584e+07,308.1102
721,27636282.0,xy,1.078063e-10,-7.616962e+07,7.0016584e+07,308.1102
722,27636282.0,xz,-30608.498,-7.616962e+07,7.0016584e+07,308.1102
723,27636282.0,yx,1.078063e-10,-7.616962e+07,7.0016584e+07,308.1102
724,27636282.0,yy,-7.616968e+07,-7.616962e+07,7.0016584e+07,308.1102
725,27636282.0,yz,-34894.39,-7.616962e+07,7.0016584e+07,308.1102
726,27636282.0,zx,-30608.498,-7.616962e+07,7.0016584e+07,308.1102
727,27636282.0,zy,-34894.39,-7.616962e+07,7.0016584e+07,308.1102
728,27636282.0,zz,-9.476421e+07,-7.616962e+07,7.0016584e+07,308.1102
729,28136282.0,xx,-7.6171736e+07,-7.616871e+07,7.003227e+07,308.11
730,28136282.0,xy,1.0830747e-10,-7.616871e+07,7.003227e+07,308.11
731,28136282.0,xz,-30343.137,-7.616871e+07,7.003227e+07,308.11
732,28136282.0,yx,1.0830747e-10,-7.616871e+07,7.003227e+07,308.11
733,28136282.0,yy,-7.6168776e+07,-7.616871e+07,7.003227e+07,308.11
734,28136282.0,yz,-34549.13,-7.616871e+07,7.003227e+07,308.11
735,28136282.0,zx,-30343.137,-7.616871e+07,7.003227e+07,308.11
736,28136282.0,zy,-34549.13,-7.616871e+07,7.003227e+07,308.11
737,28136282.0,zz,-9.476214e+07,-7.616871e+07,7.003227e+07,308.11
738,28636282.0,xx,-7.6171736e+07,-7.616871e+07,7.003227e+07,308.11
739,28636282.0,xy,1.0830747e-10,-7.616871e+07,7.003227e+07,308.11
740,28636282.0,xz,-30343.137,-7.616871e+07,7.003227e+07,308.11
741,28636282.0,yx,1.0830747e-10,-7.616871e+07,7.003227e+07,308.11
742,28636282.0,yy,-7.6168776e+07,-7.616871e+07,7.003227e+07,308.11
743,28636282.0,yz,-34549.13,-7.616871e+07,7.003227e+07,308.11
744,28636282.0,zx,-30343.137,-7.616871e+07,7.003227e+07,308.11
745,28636282.0,zy,-34549.13,-7.616871e+07,7.003227e+07,308.11
746,28636282.0,zz,-9.476214e+07,-7.616871e+07,7.003227e+07,308.11
747,29136282.0,xx,-7.617053e+07,-7.616711e+07,7.004575e+07,308.10977
748,29136282.0,xy,1.0872117e-10,-7.616711e+07,7.004575e+07,308.10977
749,29136282.0,xz,-30085.82,-7.616711e+07,7.004575e+07,308.10977
750,29136282.0,yx,1.0872117e-10,-7.616711e+07,7.004575e+07,308.10977
751,29136282.0,yy,-7.6167176e+07,-7.616711e+07,7.004575e+07,308.10977
752,29136282.0,yz,-34214.137,-7.616711e+07,7.004575e+07,308.10977
753,29136282.0,zx,-30085.82,-7.616711e+07,7.004575e+07,308.10977
754,29136282.0,zy,-34214.137,-7.616711e+07,7.004575e+07,308.10977
755,29136282.0,zz,-9.4759624e+07,-7.616711e+07,7.004575e+07,308.10977
756,29636282.0,xx,-7.617053e+07,-7.616711e+07,7.004575e+07,308.10977
757,29636282.0,xy,1.0872117e-10,-7.616711e+07,7.004575e+07,308.10977
758,29636282.0,xz,-30085.82,-7.616711e+07,7.004575e+07,308.10977
759,29636282.0,yx,1.0872117e-10,-7.616711e+07,7.004575e+07,308.10977
760,29636282.0,yy,-7.6167176e+07,-7.616711e+07,7.004575e+07,308.10977
761,29636282.0,yz,-34214.137,-7.616711e+07,7.004575e+07,308.10977
762,29636282.0,zx,-30085.82,-7.616711e+07,7.004575e+07,308.10977
763,29636282.0,zy,-34214.137,-7.616711e+07,7.004575e+07,308.10977
764,29636282.0,zz,-9.4759624e+07,-7.616711e+07,7.004575e+07,308.10977
765,30136282.0,xx,-7.616955e+07,-7.6166456e+07,7.00611e+07,308.10968
766,30136282.0,xy,1.0921432e-10,-7.6166456e+07,7.00611e+07,308.10968
767,30136282.0,xz,-29834.326,-7.6166456e+07,7.00611e+07,308.10968
768,30136282.0,yx,1.0921432e-10,-7.6166456e+07,7.00611e+07,308.10968
769,30136282.0,yy,-7.616652e+07,-7.6166456e+07,7.00611e+07,308.10968
770,30136282.0,yz,-33888.008,-7.6166456e+07,7.00611e+07,308.10968
771,30136282.0,zx,-29834.326,-7.6166456e+07,7.00611e+07,308.10968
772,30136282.0,zy,-33888.008,-7.6166456e+07,7.00611e+07,308.10968
773,30136282.0,zz,-9.475751e+07,-7.6166456e+07,7.00611e+07,308.10968
774,30636282.0,xx,-7.616955e+07,-7.6166456e+07,7.00611e+07,308.10968
775,30636282.0,xy,1.0921432e-10,-7.6166456e+07,7.00611e+07,308.10968
776,30636282.0,xz,-29834.326,-7.6166456e+07,7.00611e+07,308.10968
777,30636282.0,yx,1.0921432e-10,-7.6166456e+07,7.00611e+07,308.10968
778,30636282.0,yy,-7.616652e+07,-7.6166456e+07,7.00611e+07,308.10968
779,30636282.0,yz,-33888.008,-7.6166456e+07,7.00611e+07,308.10968
780,30636282.0,zx,-29834.326,-7.6166456e+07,7.00611e+07,308.10968
781,30636282.0,zy,-33888.008,-7.6166456e+07,7.00611e+07,308.10968
782,30636282.0,zz,-9.475751e+07,-7.6166456e+07,7.00611e+07,308.10968
783,31136282.0,xx,-7.6168856e+07,-7.6165496e+07,7.007473e+07,308.10947
784,31136282.0,xy,1.09582975e-10,-7.6165496e+07,7.007473e+07,308.10947
785,31136282.0,xz,-29588.76,-7.6165496e+07,7.007473e+07,308.10947
786,31136282.0,yx,1.09582975e-10,-7.6165496e+07,7.007473e+07,308.10947
787,31136282.0,yy,-7.616556e+07,-7.6165496e+07,7.007473e+07,308.10947
788,31136282.0,yz,-33571.26,-7.6165496e+07,7.007473e+07,308.10947
789,31136282.0,zx,-29588.76,-7.6165496e+07,7.007473e+07,308.10947
790,31136282.0,zy,-33571.26,-7.6165496e+07,7.007473e+07,308.10947
791,31136282.0,zz,-9.475454e+07,-7.6165496e+07,7.007473e+07,308.10947
792,31636282.0,xx,-7.6168856e+07,-7.6165496e+07,7.007473e+07,308.10947
793,31636282.0,xy,1.09582975e-10,-7.6165496e+07,7.007473e+07,308.10947
794,31636282.0,xz,-29588.76,-7.6165496e+07,7.007473e+07,308.10947
795,31636282.0,yx,1.09582975e-10,-7.6165496e+07,7.007473e+07,308.10947
796,31636282.0,yy,-7.616556e+07,-7.6165496e+07,7.007473e+07,308.10947
797,31636282.0,yz,-33571.26,-7.6165496e+07,7.007473e+07,308.10947
798,31636282.0,zx,-29588.76,-7.6165496e+07,7.007473e+07,308.10947
799,31636282.0,zy,-33571.26,-7.6165496e+07,7.007473e+07,308.10947
800,31636282.0,zz,-9.475454e+07,-7.6165496e+07,7.007473e+07,308.10947
801,32136282.0,xx,-7.61672e+07,-7.616441e+07,7.008812e+07,308.10928
802,32136282.0,xy,1.1008477e-10,-7.616441e+07,7.008812e+07,308.10928
803,32136282.0,xz,-29350.799,-7.616441e+07,7.008812e+07,308.10928
804,32136282.0,yx,1.1008477e-10,-7.616441e+07,7.008812e+07,308.10928
805,32136282.0,yy,-7.616447e+07,-7.616441e+07,7.008812e+07,308.10928
806,32136282.0,yz,-33263.504,-7.616441e+07,7.008812e+07,308.10928
807,32136282.0,zx,-29350.799,-7.616441e+07,7.008812e+07,308.10928
808,32136282.0,zy,-33263.504,-7.616441e+07,7.008812e+07,308.10928
809,32136282.0,zz,-9.475278e+07,-7.616441e+07,7.008812e+07,308.10928
810,32636282.0,xx,-7.61672e+07,-7.616441e+07,7.008812e+07,308.10928
811,32636282.0,xy,1.1008477e-10,-7.616441e+07,7.008812e+07,308.10928
812,32636282.0,xz,-29350.799,-7.616441e+07,7.008812e+07,308.10928
813,32636282.0,yx,1.1008477e-10,-7.616441e+07,7.008812e+07,308.10928
814,32636282.0,yy,-7.616447e+07,-7.616441e+07,7.008812e+07,308.10928
815,32636282.0,yz,-33263.504,-7.616441e+07,7.008812e+07,308.10928
816,32636282.0,zx,-29350.799,-7.616441e+07,7.008812e+07,308.10928
817,32636282.0,zy,-33263.504,-7.616441e+07,7.008812e+07,308.10928
818,32636282.0,zz,-9.475278e+07,-7.616441e+07,7.008812e+07,308.10928
819,33136282.0,xx,-7.6166264e+07,-7.616313e+07,7.010106e+07,308.10907
820,33136282.0,xy,1.10466504e-10,-7.616313e+07,7.010106e+07,308.10907
821,33136282.0,xz,-29118.414,-7.616313e+07,7.010106e+07,308.10907
822,33136282.0,yx,1.10466504e-10,-7.616313e+07,7.010106e+07,308.10907
823,33136282.0,yy,-7.616318e+07,-7.616313e+07,7.010106e+07,308.10907
824,33136282.0,yz,-32963.55,-7.616313e+07,7.010106e+07,308.10907
825,33136282.0,zx,-29118.414,-7.616313e+07,7.010106e+07,308.10907
826,33136282.0,zy,-32963.55,-7.616313e+07,7.010106e+07,308.10907
827,33136282.0,zz,-9.475042e+07,-7.616313e+07,7.010106e+07,308.10907
828,33636284.0,xx,-7.6166264e+07,-7.616313e+07,7.010106e+07,308.10907
829,33636284.0,xy,1.10466504e-10,-7.616313e+07,7.010106e+07,308.10907
830,33636284.0,xz,-29118.414,-7.616313e+07,7.010106e+07,308.10907
831,33636284.0,yx,1.10466504e-10,-7.616313e+07,7.010106e+07,308.10907
832,33636284.0,yy,-7.616318e+07,-7.616313e+07,7.010106e+07,308.10907
833,33636284.0,yz,-32963.55,-7.616313e+07,7.010106e+07,308.10907
834,33636284.0,zx,-29118.414,-7.616313e+07,7.010106e+07,308.10907
835,33636284.0,zy,-32963.55,-7.616313e+07,7.010106e+07,308.10907
836,33636284.0,zz,-9.475042e+07,-7.616313e+07,7.010106e+07,308.10907
837,34136284.0,xx,-7.61656e+07,-7.616268e+07,7.011386e+07,308.10898
838,34136284.0,xy,1.1081768e-10,-7.616268e+07,7.011386e+07,308.10898
839,34136284.0,xz,-28891.158,-7.616268e+07,7.011386e+07,308.10898
840,34136284.0,yx,1.1081768e-10,-7.616268e+07,7.011386e+07,308.10898
841,34136284.0,yy,-7.616274e+07,-7.616268e+07,7.011386e+07,308.10898
842,34136284.0,yz,-32670.46,-7.616268e+07,7.011386e+07,308.10898
843,34136284.0,zx,-28891.158,-7.616268e+07,7.011386e+07,308.10898
844,34136284.0,zy,-32670.46,-7.616268e+07,7.011386e+07,308.10898
845,34136284.0,zz,-9.474725e+07,-7.616268e+07,7.011386e+07,308.10898
846,34636284.0,xx,-7.61656e+07,-7.616268e+07,7.011386e+07,308.10898
847,34636284.0,xy,1.1081768e-10,-7.616268e+07,7.011386e+07,308.10898
848,34636284.0,xz,-28891.158,-7.616268e+07,7.011386e+07,308.10898
849,34636284.0,yx,1.1081768e-10,-7.616268e+07,7.011386e+07,308.10898
850,34636284.0,yy,-7.616274e+07,-7.616268e+07,7.011386e+07,308.10898
851,34636284.0,yz,-32670.46,-7.616268e+07,7.011386e+07,308.10898
852,34636284.0,zx,-28891.158,-7.616268e+07,7.011386e+07,308.10898
853,34636284.0,zy,-32670.46,-7.616268e+07,7.011386e+07,308.10898
854,34636284.0,zz,-9.474725e+07,-7.616268e+07,7.011386e+07,308.10898
855,35136284.0,xx,-7.616546e+07,-7.6162184e+07,7.0127144e+07,308.10876
856,35136284.0,xy,1.1112637e-10,-7.6162184e+07,7.0127144e+07,308.10876
857,35136284.0,xz,-28670.605,-7.6162184e+07,7.0127144e+07,308.10876
858,35136284.0,yx,1.1112637e-10,-7.6162184e+07,7.0127144e+07,308.10876
859,35136284.0,yy,-7.616224e+07,-7.6162184e+07,7.0127144e+07,308.10876
860,35136284.0,yz,-32387.117,-7.6162184e+07,7.0127144e+07,308.10876
861,35136284.0,zx,-28670.605,-7.6162184e+07,7.0127144e+07,308.10876
862,35136284.0,zy,-32387.117,-7.6162184e+07,7.0127144e+07,308.10876
863,35136284.0,zz,-9.474418e+07,-7.6162184e+07,7.0127144e+07,308.10876
864,35636284.0,xx,-7.616546e+07,-7.6162184e+07,7.0127144e+07,308.10876
865,35636284.0,xy,1.1112637e-10,-7.6162184e+07,7.0127144e+07,308.10876
866,35636284.0,xz,-28670.605,-7.6162184e+07,7.0127144e+07,308.10876
867,35636284.0,yx,1.1112637e-10,-7.6162184e+07,7.0127144e+07,308.10876
868,35636284.0,yy,-7.616224e+07,-7.6162184e+07,7.0127144e+07,308.10876
869,35636284.0,yz,-32387.117,-7.6162184e+07,7.0127144e+07,308.10876
870,35636284.0,zx,-28670.605,-7.6162184e+07,7.0127144e+07,308.10876
871,35636284.0,zy,-32387.117,-7.6162184e+07,7.0127144e+07,308.10876
872,35636284.0,zz,-9.474418e+07,-7.6162184e+07,7.0127144e+07,308.10876
873,36136284.0,xx,-7.616558e+07,-7.616172e+07,7.013974e+07,308.10867
874,36136284.0,xy,1.1137336e-10,-7.616172e+07,7.013974e+07,308.10867
875,36136284.0,xz,-28452.639,-7.616172e+07,7.013974e+07,308.10867
876,36136284.0,yx,1.1137336e-10,-7.616172e+07,7.013974e+07,308.10867
877,36136284.0,yy,-7.616178e+07,-7.616172e+07,7.013974e+07,308.10867
878,36136284.0,yz,-32108.812,-7.616172e+07,7.013974e+07,308.10867
879,36136284.0,zx,-28452.639,-7.616172e+07,7.013974e+07,308.10867
880,36136284.0,zy,-32108.812,-7.616172e+07,7.013974e+07,308.10867
881,36136284.0,zz,-9.474073e+07,-7.616172e+07,7.013974e+07,308.10867
882,36636284.0,xx,-7.616558e+07,-7.616172e+07,7.013974e+07,308.10867
883,36636284.0,xy,1.1137336e-10,-7.616172e+07,7.013974e+07,308.10867
884,36636284.0,xz,-28452.639,-7.616172e+07,7.013974e+07,308.10867
885,36636284.0,yx,1.1137336e-10,-7.616172e+07,7.013974e+07,308.10867
886,36636284.0,yy,-7.616178e+07,-7.616172e+07,7.013974e+07,308.10867
887,36636284.0,yz,-32108.812,-7.616172e+07,7.013974e+07,308.10867
888,36636284.0,zx,-28452.639,-7.616172e+07,7.013974e+07,308.10867
889,36636284.0,zy,-32108.812,-7.616172e+07,7.013974e+07,308.10867
890,36636284.0,zz,-9.474073e+07,-7.616172e+07,7.013974e+07,308.10867
891,37136284.0,xx,-7.6165256e+07,-7.616121e+07,7.015166e+07,308.10846
892,37136284.0,xy,1.1165288e-10,-7.616121e+07,7.015166e+07,308.10846
893,37136284.0,xz,-28241.812,-7.616121e+07,7.015166e+07,308.10846
894,37136284.0,yx,1.1165288e-10,-7.616121e+07,7.015166e+07,308.10846
895,37136284.0,yy,-7.616126e+07,-7.616121e+07,7.015166e+07,308.10846
896,37136284.0,yz,-31838.63,-7.616121e+07,7.015166e+07,308.10846
897,37136284.0,zx,-28241.812,-7.616121e+07,7.015166e+07,308.10846
898,37136284.0,zy,-31838.63,-7.616121e+07,7.015166e+07,308.10846
899,37136284.0,zz,-9.473747e+07,-7.616121e+07,7.015166e+07,308.10846
900,37636284.0,xx,-7.6165256e+07,-7.616121e+07,7.015166e+07,308.10846
901,37636284.0,xy,1.1165288e-10,-7.616121e+07,7.015166e+07,308.10846
902,37636284.0,xz,-28241.812,-7.616121e+07,7.015166e+07,308.10846
903,37636284.0,yx,1.1165288e-10,-7.616121e+07,7.015166e+07,308.10846
904,37636284.0,yy,-7.616126e+07,-7.616121e+07,7.015166e+07,308.10846
905,37636284.0,yz,-31838.63,-7.616121e+07,7.015166e+07,308.10846
906,37636284.0,zx,-28241.812,-7.616121e+07,7.015166e+07,308.10846
907,37636284.0,zy,-31838.63,-7.616121e+07,7.015166e+07,308.10846
908,37636284.0,zz,-9.473747e+07,-7.616121e+07,7.015166e+07,308.10846
909,38136284.0,xx,-7.6164456e+07,-7.616084e+07,7.0163176e+07,308.10828
910,38136284.0,xy,1.1198514e-10,-7.616084e+07,7.0163176e+07,308.10828
911,38136284.0,xz,-28035.777,-7.616084e+07,7.0163176e+07,308.10828
912,38136284.0,yx,1.1198514e-10,-7.616084e+07,7.0163176e+07,308.10828
913,38136284.0,yy,-7.61609e+07,-7.616084e+07,7.0163176e+07,308.10828
914,38136284.0,yz,-31575.389,-7.616084e+07,7.0163176e+07,308.10828
915,38136284.0,zx,-28035.777,-7.616084e+07,7.0163176e+07,308.10828
916,38136284.0,zy,-31575.389,-7.616084e+07,7.0163176e+07,308.10828
917,38136284.0,zz,-9.4734456e+07,-7.616084e+07,7.0163176e+07,308.10828
918,38636284.0,xx,-7.6164456e+07,-7.616084e+07,7.0163176e+07,308.10828
919,38636284.0,xy,1.1198514e-10,-7.616084e+07,7.0163176e+07,308.10828
920,38636284.0,xz,-28035.777,-7.616084e+07,7.0163176e+07,308.10828
921,38636284.0,yx,1.1198514e-10,-7.616084e+07,7.0163176e+07,308.10828
922,38636284.0,yy,-7.61609e+07,-7.616084e+07,7.0163176e+07,308.10828
923,38636284.0,yz,-31575.389,-7.616084e+07,7.0163176e+07,308.10828
924,38636284.0,zx,-28035.777,-7.616084e+07,7.0163176e+07,308.10828
925,38636284.0,zy,-31575.389,-7.616084e+07,7.0163176e+07,308.10828
926,38636284.0,zz,-9.4734456e+07,-7.616084e+07,7.0163176e+07,308.10828
927,39136284.0,xx,-7.616407e+07,-7.6161e+07,7.017367e+07,308.10815
928,39136284.0,xy,1.12221364e-10,-7.6161e+07,7.017367e+07,308.10815
929,39136284.0,xz,-27832.303,-7.6161e+07,7.017367e+07,308.10815
930,39136284.0,yx,1.12221364e-10,-7.6161e+07,7.017367e+07,308.10815
931,39136284.0,yy,-7.616106e+07,-7.6161e+07,7.017367e+07,308.10815
932,39136284.0,yz,-31317.357,-7.6161e+07,7.017367e+07,308.10815
933,39136284.0,zx,-27832.303,-7.6161e+07,7.017367e+07,308.10815
934,39136284.0,zy,-31317.357,-7.6161e+07,7.017367e+07,308.10815
935,39136284.0,zz,-9.473028e+07,-7.6161e+07,7.017367e+07,308.10815
936,39636284.0,xx,-7.616407e+07,-7.6161e+07,7.017367e+07,308.10815
937,39636284.0,xy,1.12221364e-10,-7.6161e+07,7.017367e+07,308.10815
938,39636284.0,xz,-27832.303,-7.6161e+07,7.017367e+07,308.10815
939,39636284.0,yx,1.12221364e-10,-7.6161e+07,7.017367e+07,308.10815
940,39636284.0,yy,-7.616106e+07,-7.6161e+07,7.017367e+07,308.10815
941,39636284.0,yz,-31317.357,-7.6161e+07,7.017367e+07,308.10815
942,39636284.0,zx,-27832.303,-7.6161e+07,7.017367e+07,308.10815
943,39636284.0,zy,-31317.357,-7.6161e+07,7.017367e+07,308.10815
944,39636284.0,zz,-9.473028e+07,-7.6161e+07,7.017367e+07,308.10815
945,40136284.0,xx,-7.616424e+07,-7.6160824e+07,7.018525e+07,308.10797
946,40136284.0,xy,1.1243971e-10,-7.6160824e+07,7.018525e+07,308.10797
947,40136284.0,xz,-27633.31,-7.6160824e+07,7.018525e+07,308.10797
948,40136284.0,yx,1.1243971e-10,-7.6160824e+07,7.018525e+07,308.10797
949,40136284.0,yy,-7.616088e+07,-7.6160824e+07,7.018525e+07,308.10797
950,40136284.0,yz,-31067.158,-7.6160824e+07,7.018525e+07,308.10797
951,40136284.0,zx,-27633.31,-7.6160824e+07,7.018525e+07,308.10797
952,40136284.0,zy,-31067.158,-7.6160824e+07,7.018525e+07,308.10797
953,40136284.0,zz,-9.472679e+07,-7.6160824e+07,7.018525e+07,308.10797
954,40636284.0,xx,-7.616424e+07,-7.6160824e+07,7.018525e+07,308.10797
955,40636284.0,xy,1.1243971e-10,-7.6160824e+07,7.018525e+07,308.10797
956,40636284.0,xz,-27633.31,-7.6160824e+07,7.018525e+07,308.10797
957,40636284.0,yx,1.1243971e-10,-7.6160824e+07,7.018525e+07,308.10797
958,40636284.0,yy,-7.616088e+07,-7.6160824e+07,7.018525e+07,308.10797
959,40636284.0,yz,-31067.158,-7.6160824e+07,7.018525e+07,308.10797
960,40636284.0,zx,-27633.31,-7.6160824e+07,7.018525e+07,308.10797
961,40636284.0,zy,-31067.158,-7.6160824e+07,7.018525e+07,308.10797
962,40636284.0,zz,-9.472679e+07,-7.6160824e+07,7.018525e+07,308.10797
963,41136284.0,xx,-7.616462e+07,-7.616079e+07,7.019643e+07,308.10788
964,41136284.0,xy,1.12617e-10,-7.616079e+07,7.019643e+07,308.10788
965,41136284.0,xz,-27439.129,-7.616079e+07,7.019643e+07,308.10788
966,41136284.0,yx,1.12617e-10,-7.616079e+07,7.019643e+07,308.10788
967,41136284.0,yy,-7.616085e+07,-7.616079e+07,7.019643e+07,308.10788
968,41136284.0,yz,-30821.316,-7.616079e+07,7.019643e+07,308.10788
969,41136284.0,zx,-27439.129,-7.616079e+07,7.019643e+07,308.10788
970,41136284.0,zy,-30821.316,-7.616079e+07,7.019643e+07,308.10788
971,41136284.0,zz,-9.4723e+07,-7.616079e+07,7.019643e+07,308.10788
972,41636284.0,xx,-7.616462e+07,-7.616079e+07,7.019643e+07,308.10788
973,41636284.0,xy,1.12617e-10,-7.616079e+07,7.019643e+07,308.10788
974,41636284.0,xz,-27439.129,-7.616079e+07,7.019643e+07,308.10788
975,41636284.0,yx,1.12617e-10,-7.616079e+07,7.019643e+07,308.10788
976,41636284.0,yy,-7.616085e+07,-7.616079e+07,7.019643e+07,308.10788
977,41636284.0,yz,-30821.316,-7.616079e+07,7.019643e+07,308.10788
978,41636284.0,zx,-27439.129,-7.616079e+07,7.019643e+07,308.10788
979,41636284.0,zy,-30821.316,-7.616079e+07,7.019643e+07,308.10788
980,41636284.0,zz,-9.4723e+07,-7.616079e+07,7.019643e+07,308.10788
981,42136284.0,xx,-7.616402e+07,-7.616088e+07,7.020697e+07,308.10767
982,42136284.0,xy,1.1290059e-10,-7.616088e+07,7.020697e+07,308.10767
983,42136284.0,xz,-27251.174,-7.616088e+07,7.020697e+07,308.10767
984,42136284.0,yx,1.1290059e-10,-7.616088e+07,7.020697e+07,308.10767
985,42136284.0,yy,-7.6160936e+07,-7.616088e+07,7.020697e+07,308.10767
986,42136284.0,yz,-30582.18,-7.616088e+07,7.020697e+07,308.10767
987,42136284.0,zx,-27251.174,-7.616088e+07,7.020697e+07,308.10767
988,42136284.0,zy,-30582.18,-7.616088e+07,7.020697e+07,308.10767
989,42136284.0,zz,-9.471961e+07,-7.616088e+07,7.020697e+07,308.10767
990,42636284.0,xx,-7.616402e+07,-7.616088e+07,7.020697e+07,308.10767
991,42636284.0,xy,1.1290059e-10,-7.616088e+07,7.020697e+07,308.10767
992,42636284.0,xz,-27251.174,-7.616088e+07,7.020697e+07,308.10767
993,42636284.0,yx,1.1290059e-10,-7.616088e+07,7.020697e+07,308.10767
994,42636284.0,yy,-7.6160936e+07,-7.616088e+07,7.020697e+07,308.10767
995,42636284.0,yz,-30582.18,-7.616088e+07,7.020697e+07,308.10767
996,42636284.0,zx,-27251.174,-7.616088e+07,7.020697e+07,308.10767
997,42636284.0,zy,-30582.18,-7.616088e+07,7.020697e+07,308.10767
998,42636284.0,zz,-9.471961e+07,-7.616088e+07,7.020697e+07,308.10767
999,43136284.0,xx,-7.616538e+07,-7.616208e+07,7.0224424e+07,308.10757
1000,43136284.0,xy,1.1326387e-10,-7.616208e+07,7.0224424e+07,308.10757
1001,43136284.0,xz,-27065.395,-7.616208e+07,7.0224424e+07,308.10757
1002,43136284.0,yx,1.1326387e-10,-7.616208e+07,7.0224424e+07,308.10757
1003,43136284.0,yy,-7.616213e+07,-7.616208e+07,7.0224424e+07,308.10757
1004,43136284.0,yz,-30348.623,-7.616208e+07,7.0224424e+07,308.10757
1005,43136284.0,zx,-27065.395,-7.616208e+07,7.0224424e+07,308.10757
1006,43136284.0,zy,-30348.623,-7.616208e+07,7.0224424e+07,308.10757
1007,43136284.0,zz,-9.471757e+07,-7.616208e+07,7.0224424e+07,308.10757
1008,43636284.0,xx,-7.616538e+07,-7.616208e+07,7.0224424e+07,308.10757
1009,43636284.0,xy,1.1326387e-10,-7.616208e+07,7.0224424e+07,308.10757
1010,43636284.0,xz,-27065.395,-7.616208e+07,7.0224424e+07,308.10757
1011,43636284.0,yx,1.1326387e-10,-7.616208e+07,7.0224424e+07,308.10757
1012,43636284.0,yy,-7.616213e+07,-7.616208e+07,7.0224424e+07,308.10757
1013,43636284.0,yz,-30348.623,-7.616208e+07,7.0224424e+07,308.10757
