,time,point_idx,ten9_comp,Total Stress,S3 Magnitude
71987,27136282.0,19,yz,88543.45,-8.863907e+07
71988,27136282.0,19,zx,-55316.47,-8.863907e+07
71989,27136282.0,19,zy,88543.45,-8.863907e+07
71990,27136282.0,19,zz,-9.459606e+07,-8.863907e+07
71991,27136282.0,20,xx,-8.885818e+07,-8.869683e+07
71992,27136282.0,20,xy,5957.1133,-8.869683e+07
71993,27136282.0,20,xz,-86018.28,-8.869683e+07
71994,27136282.0,20,yx,5957.1133,-8.869683e+07
71995,27136282.0,20,yy,-8.869866e+07,-8.869683e+07
71996,27136282.0,20,yz,100454.914,-8.869683e+07
71997,27136282.0,20,zx,-86018.28,-8.869683e+07
71998,27136282.0,20,zy,100454.914,-8.869683e+07
71999,27136282.0,20,zz,-9.463574e+07,-8.869683e+07
72000,27136282.0,21,xx,-8.8924264e+07,-8.878641e+07
72001,27136282.0,21,xy,1449.8895,-8.878641e+07
72002,27136282.0,21,xz,-76058.22,-8.878641e+07
72003,27136282.0,21,yx,1449.8895,-8.878641e+07
72004,27136282.0,21,yy,-8.8786584e+07,-8.878641e+07
72005,27136282.0,21,yz,31891.043,-8.878641e+07
72006,27136282.0,21,zx,-76058.22,-8.878641e+07
72007,27136282.0,21,zy,31891.043,-8.878641e+07
72008,27136282.0,21,zz,-9.470556e+07,-8.878641e+07
72009,27136282.0,22,xx,-8.896985e+07,-8.882688e+07
72010,27136282.0,22,xy,-585.43945,-8.882688e+07
72011,27136282.0,22,xz,-60148.95,-8.882688e+07
72012,27136282.0,22,yx,-585.43945,-8.882688e+07
72013,27136282.0,22,yy,-8.882691e+07,-8.882688e+07
72014,27136282.0,22,yz,13259.629,-8.882688e+07
72015,27136282.0,22,zx,-60148.95,-8.882688e+07
72016,27136282.0,22,zy,13259.629,-8.882688e+07
72017,27136282.0,22,zz,-9.469734e+07,-8.882688e+07
72018,27136282.0,23,xx,-8.901544e+07,-8.886719e+07
72019,27136282.0,23,xy,-2620.7683,-8.886719e+07
72020,27136282.0,23,xz,-44239.684,-8.886719e+07
72021,27136282.0,23,yx,-2620.7683,-8.886719e+07
72022,27136282.0,23,yy,-8.886724e+07,-8.886719e+07
72023,27136282.0,23,yz,-5371.7837,-8.886719e+07
72024,27136282.0,23,zx,-44239.684,-8.886719e+07
72025,27136282.0,23,zy,-5371.7837,-8.886719e+07
72026,27136282.0,23,zz,-9.468912e+07,-8.886719e+07
72027,27136282.0,24,xx,-8.9078024e+07,-8.8900184e+07
72028,27136282.0,24,xy,-8522.689,-8.8900184e+07
72029,27136282.0,24,xz,-4766.76,-8.8900184e+07
72030,27136282.0,24,yx,-8522.689,-8.8900184e+07
72031,27136282.0,24,yy,-8.890059e+07,-8.8900184e+07
72032,27136282.0,24,yz,2933.544,-8.8900184e+07
72033,27136282.0,24,zx,-4766.76,-8.8900184e+07
72034,27136282.0,24,zy,2933.544,-8.8900184e+07
72035,27136282.0,24,zz,-9.4644776e+07,-8.8900184e+07
72036,27136282.0,25,xx,-8.9133304e+07,-8.897688e+07
72037,27136282.0,25,xy,-1584.8881,-8.897688e+07
72038,27136282.0,25,xz,-24849.293,-8.897688e+07
72039,27136282.0,25,yx,-1584.8881,-8.897688e+07
72040,27136282.0,25,yy,-8.897691e+07,-8.897688e+07
72041,27136282.0,25,yz,9475.819,-8.897688e+07
72042,27136282.0,25,zx,-24849.293,-8.897688e+07
72043,27136282.0,25,zy,9475.819,-8.897688e+07
72044,27136282.0,25,zz,-9.4718776e+07,-8.897688e+07
72045,27136282.0,26,xx,-8.9159544e+07,-8.901837e+07
72046,27136282.0,26,xy,4880.6875,-8.901837e+07
72047,27136282.0,26,xz,-36892.785,-8.901837e+07
72048,27136282.0,26,yx,4880.6875,-8.901837e+07
72049,27136282.0,26,yy,-8.901858e+07,-8.901837e+07
72050,27136282.0,26,yz,-13996.841,-8.901837e+07
72051,27136282.0,26,zx,-36892.785,-8.901837e+07
72052,27136282.0,26,zy,-13996.841,-8.901837e+07
72053,27136282.0,26,zz,-9.473487e+07,-8.901837e+07
72054,27136282.0,27,xx,-8.916357e+07,-8.9032584e+07
72055,27136282.0,27,xy,11444.243,-8.9032584e+07
72056,27136282.0,27,xz,-69993.96,-8.9032584e+07
72057,27136282.0,27,yx,11444.243,-8.9032584e+07
72058,27136282.0,27,yy,-8.903437e+07,-8.9032584e+07
72059,27136282.0,27,yz,-60538.016,-8.9032584e+07
72060,27136282.0,27,zx,-69993.96,-8.9032584e+07
72061,27136282.0,27,zy,-60538.016,-8.9032584e+07
72062,27136282.0,27,zz,-9.4773416e+07,-8.9032584e+07
72063,27136282.0,28,xx,-8.917913e+07,-8.907233e+07
72064,27136282.0,28,xy,129.84398,-8.907233e+07
72065,27136282.0,28,xz,-62596.05,-8.907233e+07
72066,27136282.0,28,yx,129.84398,-8.907233e+07
72067,27136282.0,28,yy,-8.90732e+07,-8.907233e+07
72068,27136282.0,28,yz,-69853.914,-8.907233e+07
72069,27136282.0,28,zx,-62596.05,-8.907233e+07
72070,27136282.0,28,zy,-69853.914,-8.907233e+07
72071,27136282.0,28,zz,-9.473232e+07,-8.907233e+07
72072,27136282.0,29,xx,-8.92098e+07,-8.9140264e+07
72073,27136282.0,29,xy,-12325.89,-8.9140264e+07
72074,27136282.0,29,xz,-67737.07,-8.9140264e+07
72075,27136282.0,29,yx,-12325.89,-8.9140264e+07
72076,27136282.0,29,yy,-8.914281e+07,-8.9140264e+07
72077,27136282.0,29,yz,-56711.12,-8.9140264e+07
72078,27136282.0,29,zx,-67737.07,-8.9140264e+07
72079,27136282.0,29,zy,-56711.12,-8.9140264e+07
72080,27136282.0,29,zz,-9.472821e+07,-8.9140264e+07
72081,27136282.0,30,xx,-8.924048e+07,-8.919797e+07
72082,27136282.0,30,xy,-24781.623,-8.919797e+07
72083,27136282.0,30,xz,-72878.09,-8.919797e+07
72084,27136282.0,30,yx,-24781.623,-8.919797e+07
72085,27136282.0,30,yy,-8.921242e+07,-8.919797e+07
72086,27136282.0,30,yz,-43568.324,-8.919797e+07
72087,27136282.0,30,zx,-72878.09,-8.919797e+07
72088,27136282.0,30,zy,-43568.324,-8.919797e+07
72089,27136282.0,30,zz,-9.47241e+07,-8.919797e+07
72090,27136282.0,31,xx,-8.941545e+07,-8.936022e+07
72091,27136282.0,31,xy,-3732.3105,-8.936022e+07
72092,27136282.0,31,xz,-92796.164,-8.936022e+07
72093,27136282.0,31,yx,-3732.3105,-8.936022e+07
72094,27136282.0,31,yy,-8.936119e+07,-8.936022e+07
72095,27136282.0,31,yz,-69282.85,-8.936022e+07
72096,27136282.0,31,zx,-92796.164,-8.936022e+07
72097,27136282.0,31,zy,-69282.85,-8.936022e+07
72098,27136282.0,31,zz,-9.511675e+07,-8.936022e+07
72099,27136282.0,32,xx,-8.9586344e+07,-8.952253e+07
72100,27136282.0,32,xy,-6855.4893,-8.952253e+07
72101,27136282.0,32,xz,-111171.055,-8.952253e+07
72102,27136282.0,32,yx,-6855.4893,-8.952253e+07
72103,27136282.0,32,yy,-8.9523576e+07,-8.952253e+07
72104,27136282.0,32,yz,-53839.137,-8.952253e+07
72105,27136282.0,32,zx,-111171.055,-8.952253e+07
72106,27136282.0,32,zy,-53839.137,-8.952253e+07
72107,27136282.0,32,zz,-9.541764e+07,-8.952253e+07
72108,27136282.0,33,xx,-8.971895e+07,-8.962211e+07
72109,27136282.0,33,xy,12680.291,-8.962211e+07
72110,27136282.0,33,xz,-115164.05,-8.962211e+07
72111,27136282.0,33,yx,12680.291,-8.962211e+07
72112,27136282.0,33,yy,-8.962915e+07,-8.962211e+07
72113,27136282.0,33,yz,-162052.05,-8.962211e+07
72114,27136282.0,33,zx,-115164.05,-8.962211e+07
72115,27136282.0,33,zy,-162052.05,-8.962211e+07
72116,27136282.0,33,zz,-9.5591464e+07,-8.962211e+07
72117,27136282.0,34,xx,-8.967941e+07,-8.9575224e+07
72118,27136282.0,34,xy,6775.7656,-8.9575224e+07
72119,27136282.0,34,xz,-65795.11,-8.9575224e+07
72120,27136282.0,34,yx,6775.7656,-8.9575224e+07
72121,27136282.0,34,yy,-8.958035e+07,-8.9575224e+07
72122,27136282.0,34,yz,-159150.56,-8.9575224e+07
72123,27136282.0,34,zx,-65795.11,-8.9575224e+07
72124,27136282.0,34,zy,-159150.56,-8.9575224e+07
72125,27136282.0,34,zz,-9.532161e+07,-8.9575224e+07
72126,27136282.0,35,xx,-8.963987e+07,-8.952712e+07
72127,27136282.0,35,xy,871.23975,-8.952712e+07
72128,27136282.0,35,xz,-16426.17,-8.952712e+07
72129,27136282.0,35,yx,871.23975,-8.952712e+07
72130,27136282.0,35,yy,-8.953155e+07,-8.952712e+07
72131,27136282.0,35,yz,-156249.06,-8.952712e+07
72132,27136282.0,35,zx,-16426.17,-8.952712e+07
72133,27136282.0,35,zy,-156249.06,-8.952712e+07
72134,27136282.0,35,zz,-9.505174e+07,-8.952712e+07
72135,27136282.0,36,xx,-8.955195e+07,-8.944666e+07
72136,27136282.0,36,xy,9322.502,-8.944666e+07
72137,27136282.0,36,xz,-29241.85,-8.944666e+07
72138,27136282.0,36,yx,9322.502,-8.944666e+07
72139,27136282.0,36,yy,-8.945032e+07,-8.944666e+07
72140,27136282.0,36,yz,-120100.52,-8.944666e+07
72141,27136282.0,36,zx,-29241.85,-8.944666e+07
72142,27136282.0,36,zy,-120100.52,-8.944666e+07
72143,27136282.0,36,zz,-9.4754696e+07,-8.944666e+07
72144,27136282.0,37,xx,-8.956219e+07,-8.9490664e+07
72145,27136282.0,37,xy,-1082.744,-8.9490664e+07
72146,27136282.0,37,xz,-37342.87,-8.9490664e+07
72147,27136282.0,37,yx,-1082.744,-8.9490664e+07
72148,27136282.0,37,yy,-8.9494344e+07,-8.9490664e+07
72149,27136282.0,37,yz,-139431.89,-8.9490664e+07
72150,27136282.0,37,zx,-37342.87,-8.9490664e+07
72151,27136282.0,37,zy,-139431.89,-8.9490664e+07
72152,27136282.0,37,zz,-9.477326e+07,-8.9490664e+07
72153,27136282.0,38,xx,-8.9572424e+07,-8.953107e+07
72154,27136282.0,38,xy,-11487.99,-8.953107e+07
72155,27136282.0,38,xz,-45443.895,-8.953107e+07
72156,27136282.0,38,yx,-11487.99,-8.953107e+07
72157,27136282.0,38,yy,-8.953836e+07,-8.953107e+07
72158,27136282.0,38,yz,-158763.27,-8.953107e+07
72159,27136282.0,38,zx,-45443.895,-8.953107e+07
72160,27136282.0,38,zy,-158763.27,-8.953107e+07
72161,27136282.0,38,zz,-9.479183e+07,-8.953107e+07
72162,27136282.0,39,xx,-8.977866e+07,-8.9688776e+07
72163,27136282.0,39,xy,-9469.863,-8.9688776e+07
72164,27136282.0,39,xz,-6297.2954,-8.9688776e+07
72165,27136282.0,39,yx,-9469.863,-8.9688776e+07
72166,27136282.0,39,yy,-8.969606e+07,-8.9688776e+07
72167,27136282.0,39,yz,-182590.38,-8.9688776e+07
72168,27136282.0,39,zx,-6297.2954,-8.9688776e+07
72169,27136282.0,39,zy,-182590.38,-8.9688776e+07
72170,27136282.0,39,zz,-9.49482e+07,-8.9688776e+07
72171,27136282.0,40,xx,-9.0058824e+07,-8.998509e+07
72172,27136282.0,40,xy,3421.3574,-8.998509e+07
72173,27136282.0,40,xz,-43575.04,-8.998509e+07
72174,27136282.0,40,yx,3421.3574,-8.998509e+07
72175,27136282.0,40,yy,-8.999006e+07,-8.998509e+07
72176,27136282.0,40,yz,-160630.89,-8.998509e+07
72177,27136282.0,40,zx,-43575.04,-8.998509e+07
72178,27136282.0,40,zy,-160630.89,-8.998509e+07
72179,27136282.0,40,zz,-9.550588e+07,-8.998509e+07
72180,27136282.0,41,xx,-9.034808e+07,-9.02845e+07
72181,27136282.0,41,xy,16312.578,-9.02845e+07
72182,27136282.0,41,xz,-80852.78,-9.02845e+07
72183,27136282.0,41,yx,16312.578,-9.02845e+07
72184,27136282.0,41,yy,-9.029315e+07,-9.02845e+07
72185,27136282.0,41,yz,-138671.4,-9.02845e+07
72186,27136282.0,41,zx,-80852.78,-9.02845e+07
72187,27136282.0,41,zy,-138671.4,-9.02845e+07
72188,27136282.0,41,zz,-9.607266e+07,-9.02845e+07
72189,27136282.0,42,xx,-9.032307e+07,-9.02e+07
72190,27136282.0,42,xy,17176.33,-9.02e+07
72191,27136282.0,42,xz,-139299.06,-9.02e+07
72192,27136282.0,42,yx,17176.33,-9.02e+07
72193,27136282.0,42,yy,-9.021007e+07,-9.02e+07
72194,27136282.0,42,yz,-190362.52,-9.02e+07
72195,27136282.0,42,zx,-139299.06,-9.02e+07
72196,27136282.0,42,zy,-190362.52,-9.02e+07
72197,27136282.0,42,zz,-9.609165e+07,-9.02e+07
72198,27136282.0,43,xx,-9.026289e+07,-9.01484e+07
72199,27136282.0,43,xy,11502.341,-9.01484e+07
72200,27136282.0,43,xz,-77833.516,-9.01484e+07
72201,27136282.0,43,yx,11502.341,-9.01484e+07
72202,27136282.0,43,yy,-9.0158584e+07,-9.01484e+07
72203,27136282.0,43,yz,-217663.69,-9.01484e+07
72204,27136282.0,43,zx,-77833.516,-9.01484e+07
72205,27136282.0,43,zy,-217663.69,-9.01484e+07
72206,27136282.0,43,zz,-9.583194e+07,-9.01484e+07
72207,27136282.0,44,xx,-9.002246e+07,-8.9947016e+07
72208,27136282.0,44,xy,41889.88,-8.9947016e+07
72209,27136282.0,44,xz,-169242.45,-8.9947016e+07
72210,27136282.0,44,yx,41889.88,-8.9947016e+07
72211,27136282.0,44,yy,-8.998293e+07,-8.9947016e+07
72212,27136282.0,44,yz,-150577.45,-8.9947016e+07
72213,27136282.0,44,zx,-169242.45,-8.9947016e+07
72214,27136282.0,44,zy,-150577.45,-8.9947016e+07
72215,27136282.0,44,zz,-9.505072e+07,-8.9947016e+07
72216,27136282.0,45,xx,-9.0102344e+07,-8.9922056e+07
72217,27136282.0,45,xy,47673.793,-8.9922056e+07
72218,27136282.0,45,xz,-214103.66,-8.9922056e+07
72219,27136282.0,45,yx,47673.793,-8.9922056e+07
72220,27136282.0,45,yy,-8.995053e+07,-8.9922056e+07
72221,27136282.0,45,yz,-224740.25,-8.9922056e+07
72222,27136282.0,45,zx,-214103.66,-8.9922056e+07
72223,27136282.0,45,zy,-224740.25,-8.9922056e+07
72224,27136282.0,45,zz,-9.516488e+07,-8.9922056e+07
72225,27136282.0,46,xx,-9.0174424e+07,-9.0086856e+07
72226,27136282.0,46,xy,4775.3003,-9.0086856e+07
72227,27136282.0,46,xz,-78301.64,-9.0086856e+07
72228,27136282.0,46,yx,4775.3003,-9.0086856e+07
72229,27136282.0,46,yy,-9.01026e+07,-9.0086856e+07
72230,27136282.0,46,yz,-270917.97,-9.0086856e+07
72231,27136282.0,46,zx,-78301.64,-9.0086856e+07
72232,27136282.0,46,zy,-270917.97,-9.0086856e+07
72233,27136282.0,46,zz,-9.504777e+07,-9.0086856e+07
72234,27136282.0,47,xx,-9.017952e+07,-9.00579e+07
72235,27136282.0,47,xy,5617.6978,-9.00579e+07
72236,27136282.0,47,xz,-51630.973,-9.00579e+07
72237,27136282.0,47,yx,5617.6978,-9.00579e+07
72238,27136282.0,47,yy,-9.007298e+07,-9.00579e+07
72239,27136282.0,47,yz,-266461.16,-9.00579e+07
72240,27136282.0,47,zx,-51630.973,-9.00579e+07
72241,27136282.0,47,zy,-266461.16,-9.00579e+07
72242,27136282.0,47,zz,-9.496011e+07,-9.00579e+07
72243,27136282.0,48,xx,-9.013403e+07,-8.997924e+07
72244,27136282.0,48,xy,14574.179,-8.997924e+07
72245,27136282.0,48,xz,12139.739,-8.997924e+07
72246,27136282.0,48,yx,14574.179,-8.997924e+07
72247,27136282.0,48,yy,-8.999878e+07,-8.997924e+07
72248,27136282.0,48,yz,-296995.97,-8.997924e+07
72249,27136282.0,48,zx,12139.739,-8.997924e+07
72250,27136282.0,48,zy,-296995.97,-8.997924e+07
72251,27136282.0,48,zz,-9.479679e+07,-8.997924e+07
72252,27136282.0,49,xx,-9.027355e+07,-9.0139576e+07
72253,27136282.0,49,xy,-5166.8403,-9.0139576e+07
72254,27136282.0,49,xz,-22867.514,-9.0139576e+07
72255,27136282.0,49,yx,-5166.8403,-9.0139576e+07
72256,27136282.0,49,yy,-9.015687e+07,-9.0139576e+07
72257,27136282.0,49,yz,-285143.03,-9.0139576e+07
72258,27136282.0,49,zx,-22867.514,-9.0139576e+07
72259,27136282.0,49,zy,-285143.03,-9.0139576e+07
72260,27136282.0,49,zz,-9.487021e+07,-9.0139576e+07
72261,27136282.0,50,xx,-9.034817e+07,-9.021022e+07
72262,27136282.0,50,xy,-371.66406,-9.021022e+07
72263,27136282.0,50,xz,-36866.156,-9.021022e+07
72264,27136282.0,50,yx,-371.66406,-9.021022e+07
72265,27136282.0,50,yy,-9.022723e+07,-9.021022e+07
72266,27136282.0,50,yz,-282072.5,-9.021022e+07
72267,27136282.0,50,zx,-36866.156,-9.021022e+07
72268,27136282.0,50,zy,-282072.5,-9.021022e+07
72269,27136282.0,50,zz,-9.489422e+07,-9.021022e+07
72270,27136282.0,51,xx,-9.044069e+07,-9.027237e+07
72271,27136282.0,51,xy,6670.627,-9.027237e+07
72272,27136282.0,51,xz,-56969.426,-9.027237e+07
72273,27136282.0,51,yx,6670.627,-9.027237e+07
72274,27136282.0,51,yy,-9.029271e+07,-9.027237e+07
72275,27136282.0,51,yz,-304298.28,-9.027237e+07
72276,27136282.0,51,zx,-56969.426,-9.027237e+07
72277,27136282.0,51,zy,-304298.28,-9.027237e+07
72278,27136282.0,51,zz,-9.497046e+07,-9.027237e+07
72279,27136282.0,52,xx,-9.049044e+07,-9.0342664e+07
72280,27136282.0,52,xy,-6795.6104,-9.0342664e+07
72281,27136282.0,52,xz,-70969.21,-9.0342664e+07
72282,27136282.0,52,yx,-6795.6104,-9.0342664e+07
72283,27136282.0,52,yy,-9.036661e+07,-9.0342664e+07
72284,27136282.0,52,yz,-331607.84,-9.0342664e+07
72285,27136282.0,52,zx,-70969.21,-9.0342664e+07
72286,27136282.0,52,zy,-331607.84,-9.0342664e+07
72287,27136282.0,52,zz,-9.4939e+07,-9.0342664e+07
72288,27136282.0,53,xx,-9.0525464e+07,-9.037352e+07
72289,27136282.0,53,xy,-902.8651,-9.037352e+07
72290,27136282.0,53,xz,-47145.125,-9.037352e+07
72291,27136282.0,53,yx,-902.8651,-9.037352e+07
72292,27136282.0,53,yy,-9.039897e+07,-9.037352e+07
72293,27136282.0,53,yz,-339783.9,-9.037352e+07
72294,27136282.0,53,zx,-47145.125,-9.037352e+07
72295,27136282.0,53,zy,-339783.9,-9.037352e+07
72296,27136282.0,53,zz,-9.491917e+07,-9.037352e+07
72297,27136282.0,54,xx,-9.059781e+07,-9.043462e+07
72298,27136282.0,54,xy,-3351.3086,-9.043462e+07
72299,27136282.0,54,xz,-45705.207,-9.043462e+07
72300,27136282.0,54,yx,-3351.3086,-9.043462e+07
72301,27136282.0,54,yy,-9.045981e+07,-9.043462e+07
72302,27136282.0,54,yz,-335074.34,-9.043462e+07
72303,27136282.0,54,zx,-45705.207,-9.043462e+07
72304,27136282.0,54,zy,-335074.34,-9.043462e+07
72305,27136282.0,54,zz,-9.489326e+07,-9.043462e+07
72306,27136282.0,55,xx,-9.06718e+07,-9.0485096e+07
72307,27136282.0,55,xy,-2764.2136,-9.0485096e+07
72308,27136282.0,55,xz,-37476.21,-9.0485096e+07
72309,27136282.0,55,yx,-2764.2136,-9.0485096e+07
72310,27136282.0,55,yy,-9.051033e+07,-9.0485096e+07
72311,27136282.0,55,yz,-336028.16,-9.0485096e+07
72312,27136282.0,55,zx,-37476.21,-9.0485096e+07
72313,27136282.0,55,zy,-336028.16,-9.0485096e+07
72314,27136282.0,55,zz,-9.496152e+07,-9.0485096e+07
72315,27136282.0,56,xx,-9.074221e+07,-9.0558376e+07
72316,27136282.0,56,xy,-8555.702,-9.0558376e+07
72317,27136282.0,56,xz,-41732.035,-9.0558376e+07
72318,27136282.0,56,yx,-8555.702,-9.0558376e+07
72319,27136282.0,56,yy,-9.0587496e+07,-9.0558376e+07
72320,27136282.0,56,yz,-358477.62,-9.0558376e+07
72321,27136282.0,56,zx,-41732.035,-9.0558376e+07
72322,27136282.0,56,zy,-358477.62,-9.0558376e+07
72323,27136282.0,56,zz,-9.499304e+07,-9.0558376e+07
72324,27136282.0,57,xx,-9.082459e+07,-9.05918e+07
72325,27136282.0,57,xy,1591.4479,-9.05918e+07
72326,27136282.0,57,xz,-19241.662,-9.05918e+07
72327,27136282.0,57,yx,1591.4479,-9.05918e+07
72328,27136282.0,57,yy,-9.062307e+07,-9.05918e+07
72329,27136282.0,57,yz,-371593.28,-9.05918e+07
72330,27136282.0,57,zx,-19241.662,-9.05918e+07
72331,27136282.0,57,zy,-371593.28,-9.05918e+07
72332,27136282.0,57,zz,-9.501374e+07,-9.05918e+07
72333,27136282.0,58,xx,-9.0907736e+07,-9.068979e+07
72334,27136282.0,58,xy,-1543.5175,-9.068979e+07
72335,27136282.0,58,xz,780.7434,-9.068979e+07
72336,27136282.0,58,yx,-1543.5175,-9.068979e+07
72337,27136282.0,58,yy,-9.072782e+07,-9.068979e+07
72338,27136282.0,58,yz,-407472.3,-9.068979e+07
72339,27136282.0,58,zx,780.7434,-9.068979e+07
72340,27136282.0,58,zy,-407472.3,-9.068979e+07
72341,27136282.0,58,zz,-9.505686e+07,-9.068979e+07
72342,27136282.0,59,xx,-9.099701e+07,-9.076622e+07
72343,27136282.0,59,xy,-55.353,-9.076622e+07
72344,27136282.0,59,xz,3658.385,-9.076622e+07
72345,27136282.0,59,yx,-55.353,-9.076622e+07
72346,27136282.0,59,yy,-9.0807224e+07,-9.076622e+07
72347,27136282.0,59,yz,-424202.7,-9.076622e+07
72348,27136282.0,59,zx,3658.385,-9.076622e+07
72349,27136282.0,59,zy,-424202.7,-9.076622e+07
72350,27136282.0,59,zz,-9.515494e+07,-9.076622e+07
72351,27136282.0,60,xx,-9.105189e+07,-9.093837e+07
72352,27136282.0,60,xy,-2385.529,-9.093837e+07
72353,27136282.0,60,xz,-62220.66,-9.093837e+07
72354,27136282.0,60,yx,-2385.529,-9.093837e+07
72355,27136282.0,60,yy,-9.097029e+07,-9.093837e+07
72356,27136282.0,60,yz,-370717.0,-9.093837e+07
72357,27136282.0,60,zx,-62220.66,-9.093837e+07
72358,27136282.0,60,zy,-370717.0,-9.093837e+07
72359,27136282.0,60,zz,-9.525511e+07,-9.093837e+07
72360,27136282.0,61,xx,-9.107352e+07,-9.094103e+07
72361,27136282.0,61,xy,-4793.022,-9.094103e+07
72362,27136282.0,61,xz,-39276.203,-9.094103e+07
72363,27136282.0,61,yx,-4793.022,-9.094103e+07
72364,27136282.0,61,yy,-9.0981736e+07,-9.094103e+07
72365,27136282.0,61,yz,-414848.78,-9.094103e+07
72366,27136282.0,61,zx,-39276.203,-9.094103e+07
72367,27136282.0,61,zy,-414848.78,-9.094103e+07
72368,27136282.0,61,zz,-9.517033e+07,-9.094103e+07
72369,27136282.0,62,xx,-9.10709e+07,-9.0904104e+07
72370,27136282.0,62,xy,-14891.733,-9.0904104e+07
72371,27136282.0,62,xz,-30290.252,-9.0904104e+07
72372,27136282.0,62,yx,-14891.733,-9.0904104e+07
72373,27136282.0,62,yy,-9.094439e+07,-9.0904104e+07
72374,27136282.0,62,yz,-403225.9,-9.0904104e+07
72375,27136282.0,62,zx,-30290.252,-9.0904104e+07
72376,27136282.0,62,zy,-403225.9,-9.0904104e+07
72377,27136282.0,62,zz,-9.502739e+07,-9.0904104e+07
72378,27136282.0,63,xx,-9.123209e+07,-9.102386e+07
72379,27136282.0,63,xy,9231.458,-9.102386e+07
72380,27136282.0,63,xz,-76804.27,-9.102386e+07
72381,27136282.0,63,yx,9231.458,-9.102386e+07
72382,27136282.0,63,yy,-9.1067896e+07,-9.102386e+07
72383,27136282.0,63,yz,-420405.1,-9.102386e+07
72384,27136282.0,63,zx,-76804.27,-9.102386e+07
72385,27136282.0,63,zy,-420405.1,-9.102386e+07
72386,27136282.0,63,zz,-9.516838e+07,-9.102386e+07
72387,27136282.0,64,xx,-9.127724e+07,-9.107224e+07
72388,27136282.0,64,xy,11029.954,-9.107224e+07
72389,27136282.0,64,xz,-82314.37,-9.107224e+07
72390,27136282.0,64,yx,11029.954,-9.107224e+07
72391,27136282.0,64,yy,-9.112413e+07,-9.107224e+07
72392,27136282.0,64,yz,-451197.2,-9.107224e+07
72393,27136282.0,64,zx,-82314.37,-9.107224e+07
72394,27136282.0,64,zy,-451197.2,-9.107224e+07
72395,27136282.0,64,zz,-9.515229e+07,-9.107224e+07
72396,27136282.0,65,xx,-9.13224e+07,-9.11198e+07
72397,27136282.0,65,xy,12828.45,-9.11198e+07
72398,27136282.0,65,xz,-87824.46,-9.11198e+07
72399,27136282.0,65,yx,12828.45,-9.11198e+07
72400,27136282.0,65,yy,-9.118036e+07,-9.11198e+07
72401,27136282.0,65,yz,-481989.28,-9.11198e+07
72402,27136282.0,65,zx,-87824.46,-9.11198e+07
72403,27136282.0,65,zy,-481989.28,-9.11198e+07
72404,27136282.0,65,zz,-9.5136184e+07,-9.11198e+07
72405,27136282.0,66,xx,-9.1403656e+07,-9.125409e+07
72406,27136282.0,66,xy,23795.473,-9.125409e+07
72407,27136282.0,66,xz,-97159.69,-9.125409e+07
72408,27136282.0,66,yx,23795.473,-9.125409e+07
72409,27136282.0,66,yy,-9.133038e+07,-9.125409e+07
72410,27136282.0,66,yz,-510878.44,-9.125409e+07
72411,27136282.0,66,zx,-97159.69,-9.125409e+07
72412,27136282.0,66,zy,-510878.44,-9.125409e+07
72413,27136282.0,66,zz,-9.513775e+07,-9.125409e+07
72414,27136282.0,67,xx,-9.151637e+07,-9.129471e+07
72415,27136282.0,67,xy,19742.629,-9.129471e+07
72416,27136282.0,67,xz,-103595.85,-9.129471e+07
72417,27136282.0,67,yx,19742.629,-9.129471e+07
72418,27136282.0,67,yy,-9.135982e+07,-9.129471e+07
72419,27136282.0,67,yz,-487338.1,-9.129471e+07
72420,27136282.0,67,zx,-103595.85,-9.129471e+07
72421,27136282.0,67,zy,-487338.1,-9.129471e+07
72422,27136282.0,67,zz,-9.523549e+07,-9.129471e+07
72423,27136282.0,68,xx,-9.162312e+07,-9.1351096e+07
72424,27136282.0,68,xy,9720.231,-9.1351096e+07
72425,27136282.0,68,xz,-120730.76,-9.1351096e+07
72426,27136282.0,68,yx,9720.231,-9.1351096e+07
72427,27136282.0,68,yy,-9.141656e+07,-9.1351096e+07
72428,27136282.0,68,yz,-497923.03,-9.1351096e+07
72429,27136282.0,68,zx,-120730.76,-9.1351096e+07
72430,27136282.0,68,zy,-497923.03,-9.1351096e+07
72431,27136282.0,68,zz,-9.527846e+07,-9.1351096e+07
72432,27136282.0,69,xx,-9.17525e+07,-9.144522e+07
72433,27136282.0,69,xy,-9396.684,-9.144522e+07
72434,27136282.0,69,xz,-84207.38,-9.144522e+07
72435,27136282.0,69,yx,-9396.684,-9.144522e+07
72436,27136282.0,69,yy,-9.1520376e+07,-9.144522e+07
72437,27136282.0,69,yz,-543082.56,-9.144522e+07
72438,27136282.0,69,zx,-84207.38,-9.144522e+07
72439,27136282.0,69,zy,-543082.56,-9.144522e+07
72440,27136282.0,69,zz,-9.537008e+07,-9.144522e+07
72441,27136282.0,70,xx,-9.184124e+07,-9.1557384e+07
72442,27136282.0,70,xy,-4566.852,-9.1557384e+07
72443,27136282.0,70,xz,-68481.92,-9.1557384e+07
72444,27136282.0,70,yx,-4566.852,-9.1557384e+07
72445,27136282.0,70,yy,-9.16462e+07,-9.1557384e+07
72446,27136282.0,70,yz,-579728.75,-9.1557384e+07
72447,27136282.0,70,zx,-68481.92,-9.1557384e+07
